標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
頭份全整新四套房美透,苗栗縣頭份市濫坑里１３鄰尖豐路,43.8年,別墅/透天,24.5,24.5,4房2廳5衛,1-2樓/2樓,其他,898,BS55226HB,2025-10-03 08:34:38
南苗靜巷透天,苗栗縣苗栗市綠苗里１３鄰光復路,32.8年,別墅/透天,57.54,57.54,4房3廳3衛,1-3樓/3樓,無車位,880,BS55308HB,2025-10-03 08:34:38
南苗中正投資住店,苗栗縣苗栗市勝利里６鄰中正,25.2年,別墅/透天,74,74,6房1廳7衛,1-4樓/4樓,無車位,2,BS55613HB,2025-10-03 08:34:38
專任南山308坪,苗栗縣苑裡鎮南山段,,土地,308.84,,,0樓/0樓,無車位,426,EB05120GH,2025-10-03 08:34:38
苗栗千坪特農,苗栗縣苑裡鎮致民段,,土地,1705.47,,,0樓/0樓,無車位,1,RS79351HB,2025-10-03 08:34:38
通宵享雲休閒地G,苗栗縣西湖鄉高埔段,,土地,795.58,,,0樓/0樓,無車位,516,RS81267HB,2025-10-03 08:34:38
苗栗市休閒渡假屋只賣498萬,苗栗縣苗栗市南勢坑段下南勢坑小,,土地,124.59,,2房2廳1衛,0樓/0樓,無車位,498,MS146694HB,2025-10-03 08:34:38
後龍輕鬆成家三房美廈,苗栗縣後龍鎮大庄里１８鄰中山路,32.1年,華廈,37.53,26.35,3房2廳2衛,9樓/10樓,無車位,598,YS180052HB,2025-10-03 08:34:49
公館景觀山坡美農地A,苗栗縣公館鄉福星村10鄰福星路,,土地,773.49,,,0樓/0樓,無車位,220,1848026CT,2025-10-03 08:34:49
南山和闐1412,苗栗縣苑裡鎮南山,,土地,1412.6,,,1樓/0樓,無車位,1,BS33526HB,2025-10-03 08:34:49
F198苑裡向陽愛蓮合法農舍,苗栗縣苑裡鎮上館,9.4年,其它,51.26,51.26,3房2廳2衛,1-2樓/2樓,無車位,2,BS43997HB,2025-10-03 08:34:49
苑裡山腳文青透天,苗栗縣苑裡鎮致民,57.6年,別墅/透天,65.7,65.7,7房3廳3衛,1-3樓/3樓,無車位,1,BS44312HB,2025-10-03 08:34:49
H314南庄蓬萊護魚建地A,苗栗縣南庄鄉北獅里興,,土地,200.26,,,0樓/0樓,無車位,880,BS44953HB,2025-10-03 08:34:49
【獨家】苑裡南山一手田1219,苗栗縣苑裡鎮南山段,,土地,1219.36,,,0樓/0樓,無車位,1,BS45124HB,2025-10-03 08:34:49
B381頭份豪情旺財華廈,苗栗縣頭份市民族里１５鄰中,30.5年,大樓,34.62,26.89,3房2廳2衛,9樓/13樓,坡道平面車位,980,BS45984HB,2025-10-03 08:34:49
J660銅鑼特定農業區農地,苗栗縣銅鑼鄉竹森段,,土地,510.39,,,0樓/0樓,無車位,788,BS47110HB,2025-10-03 08:34:49
苗栗中正路複合式住家,苗栗縣苗栗市中正路,46.4年,其它,48.65,48.65,7房2廳3衛,3-4樓/4樓,無車位,838,BS48643HB,2025-10-03 08:34:49
近年興紡織農地,苗栗縣後龍鎮苦苓腳段,,土地,658.54,,,0樓/0樓,無車位,2,BS49936HB,2025-10-03 08:34:49
頭份商業區免千萬透天,苗栗縣頭份市仁愛里１３鄰日,46.6年,別墅/透天,51.97,50.28,3房2廳2衛,1-2樓/2樓,無車位,838,BS50829HB,2025-10-03 08:34:49
I60設廠首選工業用地,苗栗縣苗栗市上南段,,土地,2550.13,,,0樓/0樓,無車位,32,BS51019HB,2025-10-03 08:34:49
B3177超低總價信德透天,苗栗縣頭份市信德新村,38.2年,別墅/透天,39.03,37.39,4房2廳2衛,1-2樓/2樓,其他,498,BS51447HB,2025-10-03 08:34:49
尚順商圈雙車美墅,苗栗縣頭份市華美街,14.6年,別墅/透天,56.43,49.06,3房3廳3衛,1-4樓/4樓,無車位,2,BS52368HB,2025-10-03 08:34:49
台積旁平車大露台陽光美宅,苗栗縣竹南鎮大埔一街,9.5年,華廈,36.24,16.44,,2樓/10樓,坡道平面車位,1,BS52390HB,2025-10-03 08:34:49
E199頭份中華路店面,苗栗縣頭份市民權里５鄰中華路,57.7年,別墅/透天,97.72,93.13,5房3廳3衛,-1-3樓/3樓,無車位,2,BS52755HB,2025-10-03 08:34:49
竹南後站悅捷市3房平車,苗栗縣竹南鎮新南里１２鄰維新路,3.9年,大樓,44.86,23.63,3房2廳2衛,12樓/15樓,坡道平面車位,1,BS52773HB,2025-10-03 08:34:49
超優學區旁温馨平車美廈,苗栗縣苗栗市中華東街,25.9年,華廈,40.37,25.22,3房2廳2衛,1樓/9樓,坡道平面車位,658,BS53544HB,2025-10-03 08:34:49
【猛哥賣厝】苗市文發美墅,苗栗縣苗栗市文發路,24.3年,別墅/透天,55.28,52.34,3房2廳2衛,1-3樓/3樓,其他,1,BS53570HB,2025-10-03 08:34:49
【猛哥賣厝】頭屋象山住店,苗栗縣頭屋鄉象山,35.4年,別墅/透天,43.43,43.43,4房2廳5衛,1-2樓/2樓,其他,978,BS53609HB,2025-10-03 08:35:00
【猛哥賣厝】南苗大面寬建地,苗栗縣苗栗市苗栗段,,土地,52.33,,,0樓/0樓,無車位,298,BS53635HB,2025-10-03 08:35:00
【猛哥賣厝】苗栗辦加住美3房,苗栗縣苗栗市為公路,35.6年,華廈,68.34,62.11,3房2廳1衛,6樓/0樓,無車位,798,BS54094HB,2025-10-03 08:35:00
後龍中華路金住店,苗栗縣後龍鎮中華路,44.5年,別墅/透天,27.52,27.52,6房2廳7衛,1-2樓/2樓,無車位,668,BS54101HB,2025-10-03 08:35:00
獨家竹南大埔台積雙車透天,苗栗縣竹南鎮大埔一街,10.7年,別墅/透天,65.49,56.77,4房3廳3衛,1-4樓/4樓,無車位,1,BS54754HB,2025-10-03 08:35:00
D712信義品味學區美墅,苗栗縣頭份市後庄里１９鄰復興街,5.3年,別墅/透天,53.32,53.32,5房2廳3衛,1-3樓/3樓,無車位,2,BS55300HB,2025-10-03 08:35:00
三義陽光買地送屋762,苗栗縣三義鄉水美段,,土地,762.31,,,0樓/0樓,無車位,1,ES66512HB,2025-10-03 08:35:00
卓蘭可農舍農地,苗栗縣卓蘭鎮食水坑,,土地,1047.83,,,0樓/0樓,無車位,1,RS75404HB,2025-10-03 08:35:00
苗栗公館土地8.9甲,苗栗縣公館鄉五南,,土地,26264.87,,,0樓/0樓,無車位,4,AS134712HB,2025-10-03 08:35:00
苗栗巨蛋溫馨俏麗美寓,苗栗縣苗栗市饒平街,43.8年,公寓,35.8,35.8,2房2廳1衛,4樓/4樓,無車位,558,OS207630HB,2025-10-03 08:35:00
千坪建地適健康產業,苗栗縣苗栗市聯大段,,土地,2214.3,,,0樓/0樓,無車位,16,YS185394HB,2025-10-03 08:35:00
頭屋外獅潭段共7筆傳家寶地,苗栗縣頭屋鄉外獅潭段,,土地,12392.82,,,0樓/0樓,無車位,10,ZS178809HB,2025-10-03 08:35:00
東站漢唐一樓,苗栗縣頭份市田寮里華夏路,32.3年,大樓,39.1,26.64,2房2廳1衛,1樓/6樓,坡道平面車位,918,2008235CT,2025-10-03 08:35:00
公館大同路黃金店面,苗栗縣公館鄉館中村14鄰大同路,57.1年,店面,54.43,50.45,1廳2衛,1-2樓/2樓,無車位,1,2021025CT,2025-10-03 08:35:00
田寮建地130,苗栗縣苑裡鎮田寮,,土地,130.98,,,1樓/0樓,無車位,2,BS33907HB,2025-10-03 08:35:00
【獨家】苑裡新復南農地771,苗栗縣苑裡鎮新復,,土地,770.94,,,0樓/0樓,無車位,1,BS41974HB,2025-10-03 08:35:00
永和山水庫休閒渡假美農地,苗栗縣頭份市東興段,,土地,825.67,,,0樓/0樓,無車位,898,BS44991HB,2025-10-03 08:35:00
A31100龍耀高鐵兩房宅,苗栗縣後龍鎮建興路,1.4年,華廈,22.67,18.75,2房1廳1衛,2樓/5樓,無車位,738,BS45697HB,2025-10-03 08:35:00
復興路建+田,苗栗縣苗栗市大倫段,,土地,292.62,,,0樓/0樓,無車位,1,BS46154HB,2025-10-03 08:35:00
啟文全新華廈B,苗栗縣苗栗市清華里25鄰豐年路,1.1年,華廈,41.72,33.34,3房2廳2衛,4樓/5樓,其他,1,BS46811HB,2025-10-03 08:35:00
近台積電透天,苗栗縣竹南鎮五福新村,44.1年,別墅/透天,25.19,25.19,5房2廳4衛,1-2樓/2樓,其他,880,BS47874HB,2025-10-03 08:35:11
公館市區豪華別墅,苗栗縣公館鄉通明街,17.8年,別墅/透天,84.55,84.55,5房2廳5衛,1-2樓/0樓,其他,3,BS48667HB,2025-10-03 08:35:11
公館市區優美透天,苗栗縣公館鄉仁愛路一段,29.7年,別墅/透天,86.45,83.66,7房2廳3衛,1-4樓/0樓,其他,960,BS48757HB,2025-10-03 08:35:11
中華國宅旁公寓,苗栗縣苗栗市中華東街,41.2年,公寓,29.23,24.58,2房2廳1衛,3樓/0樓,無車位,488,BS49374HB,2025-10-03 08:35:11
竹南稀有一般農1,苗栗縣竹南鎮頂埔段,,土地,1025.96,,,0樓/0樓,無車位,7,BS49635HB,2025-10-03 08:35:11
苗栗高双臨路農地,苗栗縣頭屋鄉外獅潭段,,土地,205.7,,,0樓/0樓,無車位,430,BS50439HB,2025-10-03 08:35:11
竹南福金滿滿整新美宅,苗栗縣頭份市福金新村,41.4年,別墅/透天,27.47,27.47,4房2廳4衛,1-2樓/2樓,無車位,1,BS50474HB,2025-10-03 08:35:11
竹南青和大三房平車美廈,苗栗縣竹南鎮迎薰南路,6.5年,華廈,47.71,25.13,3房2廳2衛,5樓/7樓,坡道平面車位,1,BS51115HB,2025-10-03 08:35:11
K203三灣北埔懷念資材室,苗栗縣三灣鄉小北埔,,土地,450.42,,,0樓/0樓,無車位,798,BS51420HB,2025-10-03 08:35:11
頭屋微時光休閒農地,苗栗縣頭屋鄉外獅潭段,,土地,2201.29,,,0樓/0樓,無車位,3,BS51631HB,2025-10-03 08:35:11
文發路農地資材室,苗栗縣苗栗市文聖里１３鄰文發路,13.1年,其它,3.89,3.89,,1樓/1樓,無車位,1,BS52181HB,2025-10-03 08:35:11
F225市區保值型地坪附農舍,苗栗縣苗栗市玉華里１５鄰玉興東,30.0年,其它,138.17,138.17,,1-2樓/2樓,無車位,4,BS52289HB,2025-10-03 08:35:11
A6016北田春天資產翻倍旺旺,苗栗縣頭份市北田街,10.6年,華廈,77.06,46.98,6房6衛,2樓/7樓,坡道平面車位,1,BS52732HB,2025-10-03 08:35:11
A公館棗莊旁優美日式合法資材室,苗栗縣公館鄉關爺埔棗莊,,土地,302.5,,,0樓/0樓,無車位,1,BS53315HB,2025-10-03 08:35:11
苗栗市懷舊透天,苗栗縣苗栗市高苗里１３鄰中山路,76.9年,別墅/透天,9.98,9.98,,1樓/1樓,無車位,880,BS54113HB,2025-10-03 08:35:11
D706竹南學區四房雅居,苗栗縣竹南鎮龍山里６鄰龍泉街,27.1年,其它,53.03,48.19,4房2廳3衛,1-4樓/4樓,其他,1,BS54525HB,2025-10-03 08:35:11
B0333公館福基溫馨美透,苗栗縣公館鄉苗栗縣,18.3年,別墅/透天,63.81,63.81,4房2廳4衛,1-3樓/3樓,其他,1,BS55025HB,2025-10-03 08:35:11
A289最美育達校園套房,苗栗縣造橋鄉談文村５鄰育英三街,21.3年,公寓,6.17,4.62,1房1衛,2樓/3樓,無車位,110,BS55164HB,2025-10-03 08:35:11
銅鑼近交流道農地,苗栗縣銅鑼鄉天神段,,土地,1026.28,,,0樓/0樓,無車位,3,BS55232HB,2025-10-03 08:35:11
南庄大器休閒鋼構宅,苗栗縣南庄鄉四灣段,,土地,835.19,,,0樓/0樓,無車位,2,BS55561HB,2025-10-03 08:35:11
頭份市永和山水庫旁景觀地(B),苗栗縣頭份市東興段,,土地,814.63,,,0樓/0樓,無車位,880,BS55697HB,2025-10-03 08:35:21
B0155頭份千坪工業廠房,苗栗縣頭份市工業路,23.7年,廠房,853.97,847.45,,1-2樓/2樓,其他,32,BS55716HB,2025-10-03 08:35:21
H11土牛漂亮建地,苗栗縣頭份市頭份市,,土地,62.05,,,0樓/0樓,無車位,1,DS42822HB,2025-10-03 08:35:21
龍騰龍珠寶地Ａ,苗栗縣三義鄉龍騰段,,土地,795.6,,,0樓/0樓,無車位,1,RS75423HB,2025-10-03 08:35:21
銅鑼農地B,苗栗縣銅鑼鄉竹森段,,土地,765.63,,,0樓/0樓,無車位,750,CS176580HB,2025-10-03 08:35:21
後龍崎頂段農地,苗栗縣後龍鎮崎頂段,,土地,756.25,,,0樓/0樓,無車位,398,S2086216PA,2025-10-03 08:35:21
861AH大湖都內便宜建地,苗栗縣大湖鄉大寮段,,土地,132.99,,,0樓/0樓,無車位,888,TS134449HB,2025-10-03 08:35:21
509BO馬拉邦別墅,苗栗縣大湖鄉上湖,14.2年,別墅/透天,43.43,43.43,5房2廳3衛,1-2樓/2樓,無車位,1,TS140243HB,2025-10-03 08:35:21
建國學區優質透天,苗栗縣頭份市成功里14鄰永安街,39.3年,別墅/透天,40.26,33.12,4房2廳3衛,1-3樓/3樓,其他,2,2029582CT,2025-10-03 08:35:21
B0426興隆鋼骨造農舍,苗栗縣頭份市興埔,1.9年,其它,114.2,114.2,1房2廳1衛,1-2樓/2樓,無車位,5,BS34631HB,2025-10-03 08:35:21
(專)南山好旺田591,苗栗縣苑裡鎮南山,,土地,591.72,,,0樓/0樓,無車位,816,BS34992HB,2025-10-03 08:35:21
大湖鯉魚潭千坪休閒美地,苗栗縣大湖鄉南湖,,土地,8062.23,,,1樓/0樓,無車位,1,BS42790HB,2025-10-03 08:35:21
苑裡客庄大墅,苗栗縣苑裡鎮三巷,45.9年,別墅/透天,159.54,159.54,8房2廳6衛,4樓/0樓,其他,2,BS43389HB,2025-10-03 08:35:21
F197獅潭童話浪漫滿屋,苗栗縣獅潭鄉義民,,土地,237.49,,5房2廳3衛,1-2樓/2樓,無車位,1,BS43917HB,2025-10-03 08:35:21
B6006建國稀有大住店,苗栗縣頭份市三民街,41.1年,別墅/透天,60.59,60.59,5房3廳3衛,-1-2樓/2樓,其他,1,BS46581HB,2025-10-03 08:35:21
大坑土地B(已申請建築執照),苗栗縣公館鄉大坑段,,土地,665.8,,,0樓/0樓,無車位,2,BS47289HB,2025-10-03 08:35:21
C6012永和山湖景農地A,苗栗縣三灣鄉永和山段,,土地,935.55,,,0樓/0樓,無車位,888,BS50069HB,2025-10-03 08:35:21
C1082三灣綠景休閒地,苗栗縣三灣鄉苗栗縣,,土地,463.73,,,0樓/0樓,無車位,698,BS50553HB,2025-10-03 08:35:21
D670建國雙車美透,苗栗縣頭份市成功里１４鄰永安街,39.3年,別墅/透天,40.26,33.12,4房2廳3衛,1-2樓/2樓,其他,2,BS51040HB,2025-10-03 08:35:21
【凱旋3】明星校區華廈,苗栗縣苗栗市福麗里２８鄰名門街,6.8年,華廈,42.94,27.05,3房2廳2衛,4樓/7樓,坡道平面車位,1,BS52451HB,2025-10-03 08:35:21
頭份後庄國小整新美透天,苗栗縣頭份市文化街,36.8年,別墅/透天,45.97,37.42,3房3廳3衛,1-3樓/0樓,一樓平面車位,1,BS53097HB,2025-10-03 08:35:30
A278頭份自強健康公寓,苗栗縣頭份市自強里１５鄰自強路,43.8年,公寓,23.29,19.86,2房2廳2衛,4樓/5樓,無車位,398,BS53265HB,2025-10-03 08:35:30
竹南中港優質透天,苗栗縣竹南鎮萬大街,27.3年,別墅/透天,56.76,50.68,4房2廳3衛,1-4樓/4樓,無車位,1,BS53371HB,2025-10-03 08:35:30
【猛哥賣厝】苗栗農工附近美田,苗栗縣苗栗市維祥段維祥小段,,土地,212.66,,,0樓/0樓,無車位,560,BS53540HB,2025-10-03 08:35:30
苗栗市郊休閒農牧用地E,苗栗縣苗栗市南勢坑段下南勢坑小,,土地,182.37,,,0樓/0樓,無車位,784,BS53689HB,2025-10-03 08:35:30
【獨家】苑裡幸福臻品美透天,苗栗縣苑裡鎮福田,6.3年,別墅/透天,50.58,50.58,4房2廳3衛,1-3樓/3樓,無車位,1,BS54654HB,2025-10-03 08:35:30
西海良田 544,苗栗縣苑裡鎮西海段,,土地,544.5,,,0樓/0樓,無車位,539,BS54769HB,2025-10-03 08:35:30
A288嬛見白雲藍天,苗栗縣頭份市興隆里５鄰花園東路,8.8年,華廈,25.74,18,2房1廳1衛,1樓/7樓,無車位,739,BS54815HB,2025-10-03 08:35:30
C0208大湖南昌雅境,苗栗縣大湖鄉南昌段,,土地,21.84,,,0樓/0樓,其他,568,BS55509HB,2025-10-03 08:35:30
大湖便宜山上開心農場,苗栗縣大湖鄉大湖段,,土地,6818.95,6818.95,,0樓/0樓,無車位,1,DS66613HB,2025-10-03 08:35:30
苗栗三義木雕博物館透天,苗栗縣三義鄉廣盛村３８鄰八股路,18.2年,別墅/透天,49.69,49.69,5房2廳3衛,1-3樓/3樓,無車位,1,MS69023HB,2025-10-03 08:35:30
陶然渡假山莊,苗栗縣南庄鄉蓬萊村,28.8年,其它,132.05,128.39,10房10廳10衛,1-2樓/2樓,無車位,2,QS38654HB,2025-10-03 08:35:30
苗栗西湖土地,苗栗縣西湖鄉新四湖段,,土地,2439.44,,,0樓/0樓,無車位,2,CS162891HB,2025-10-03 08:35:30
苗栗透天店面,苗栗縣頭份市建國路,40.0年,店面,134.69,133.28,11房8衛,-1-4樓/0樓,無車位,3,CS174592HB,2025-10-03 08:35:30
竹南海口靜謐漂亮美車墅,苗栗縣竹南鎮海口里２４鄰明勝路,20.7年,別墅/透天,49.17,48.27,3房3廳4衛,1-3樓/3樓,無車位,1,GS142964HB,2025-10-03 08:35:30
苗栗苑裡可建廠三照土地E,苗栗縣苑裡鎮致民段,,土地,464.15,,,0樓/0樓,無車位,3,MS148645HB,2025-10-03 08:35:30
918BO苗栗南湖乙種建地,苗栗縣大湖鄉南昌段,,土地,31.19,,,0樓/0樓,無車位,568,TS138899HB,2025-10-03 08:35:30
頭屋象山整新透天,苗栗縣頭屋鄉象山,35.4年,別墅/透天,43.44,43.44,4房3廳5衛,1-2樓/0樓,無車位,978,BB03700GH,2025-10-03 08:35:30
C0192樂活世界休閒地,苗栗縣苗栗市南勢坑段,,土地,791.04,,,0樓/0樓,無車位,650,BS23784HB,2025-10-03 08:35:30
J387田尾便宜又大尾農林地,苗栗縣南庄鄉田尾,,土地,5595.95,,,0樓/0樓,無車位,980,BS23980HB,2025-10-03 08:35:30
南庄樂活莊園(四灣),苗栗縣南庄鄉四灣,,土地,758.37,,,0樓/0樓,無車位,680,BS37949HB,2025-10-03 08:35:41
苑裡近市區美建,苗栗縣苑裡鎮田寮段,,土地,130.98,,,0樓/0樓,無車位,2,BS41331HB,2025-10-03 08:35:41
大湖美農,苗栗縣大湖鄉大湖,,土地,4207.77,,,0樓/0樓,無車位,580,BS41462HB,2025-10-03 08:35:41
後龍廠房丁工+農地,苗栗縣後龍鎮下浮尾,36.4年,廠房,369.72,369.72,,1-3樓/3樓,無車位,13,BS42590HB,2025-10-03 08:35:41
J631臨永和山水庫農地A,苗栗縣頭份市東興段,,土地,814.63,,,0樓/0樓,無車位,798,BS45422HB,2025-10-03 08:35:41
B3180大景雙拼邊間住店,苗栗縣竹南鎮復興路,12.7年,別墅/透天,69.22,69.22,4房2廳5衛,1-3樓/3樓,其他,2,BS46213HB,2025-10-03 08:35:41
頭份市中心景觀美廈,苗栗縣頭份市銀河路,32.0年,華廈,24.29,21.18,2房2廳2衛,8樓/9樓,無車位,538,BS47910HB,2025-10-03 08:35:41
全新悅捷市景觀三房平車,苗栗縣竹南鎮維新路,3.9年,大樓,44.86,25.89,3房2廳2衛,12樓/15樓,坡道平面車位,1,BS48759HB,2025-10-03 08:35:41
青山鎮三房車位一樓廈,苗栗縣頭份市上興里永昌街,28.1年,華廈,26.96,17.48,3房2廳1衛,1樓/7樓,其他,520,BS49166HB,2025-10-03 08:35:41
B0416御國全新雙車墅,苗栗縣頭份市中華路,2.2年,別墅/透天,59.83,59.83,4房2廳4衛,1-4樓/4樓,其他,2,BS49462HB,2025-10-03 08:35:41
灣麗尊爵名門 B1*有電梯*,苗栗縣苑裡鎮客庄,0.5年,別墅/透天,80.63,68.34,5房3廳6衛,1-4樓/4樓,其他,1,BS49949HB,2025-10-03 08:35:41
頭屋明德水庫旁露營區,苗栗縣頭屋鄉仁隆,50.2年,其它,89.95,89.95,,1樓/1樓,無車位,18,BS50390HB,2025-10-03 08:35:41
B3155超值大面寬孝親美透,苗栗縣頭份市興三街,42.5年,別墅/透天,35.86,32.55,7房2廳2衛,1-2樓/2樓,其他,788,BS50562HB,2025-10-03 08:35:41
三灣古厝(買地送屋),苗栗縣三灣鄉崁頂寮段,,土地,505.68,,,0樓/0樓,無車位,1,BS50705HB,2025-10-03 08:35:41
卓蘭優美農牧用地,苗栗縣卓蘭鎮大坪林段,,土地,2849.55,,,0樓/0樓,無車位,700,BS51707HB,2025-10-03 08:35:41
頭份鄉村風大三房美屋,苗栗縣頭份市信義路,8.8年,別墅/透天,45.41,43.33,3房2廳3衛,1-4樓/4樓,無車位,2,BS51845HB,2025-10-03 08:35:41
小天母精美公寓,苗栗縣苗栗市中正路,42.4年,公寓,28.47,22.08,2房2廳2衛,4樓/0樓,無車位,558,BS52207HB,2025-10-03 08:35:41
H354客家大院稀有大建地農地,苗栗縣銅鑼鄉老雞隆段,,土地,7470.84,,,0樓/0樓,無車位,15,BS52618HB,2025-10-03 08:35:41
H356運動公園大面寬商業地,苗栗縣頭份市光華段,,土地,104.77,,,0樓/0樓,無車位,7,BS52926HB,2025-10-03 08:35:41
巨蛋幸福兩房,苗栗縣苗栗市北苗里28鄰北安街,8.0年,華廈,22.52,12.68,2房2廳1衛,1樓/5樓,無車位,680,BS52982HB,2025-10-03 08:35:41
【猛哥賣厝】後龍中華路旁建地,苗栗縣後龍鎮龍南段,,土地,79.74,,,0樓/0樓,無車位,1,BS54352HB,2025-10-03 08:35:50
通霄交流道邊間透天,苗栗縣通霄鎮內湖里１６鄰真武路,4.3年,別墅/透天,57.8,57.8,5房2廳4衛,1-3樓/3樓,無車位,1,BS54392HB,2025-10-03 08:35:50
通宵觀光鹽場旁木屋+農地,苗栗縣通霄鎮內島段,,土地,157.37,,,0樓/0樓,無車位,588,BS54954HB,2025-10-03 08:35:50
【猛哥賣厝】竹南光復美店面,苗栗縣竹南鎮光復路,31.9年,店面,30.4,23.97,1廳1衛,1樓/7樓,無車位,1,BS55392HB,2025-10-03 08:35:50
公館尖山農地,苗栗縣公館鄉尖山段,,土地,1491.33,,,0樓/0樓,無車位,1,BS55410HB,2025-10-03 08:35:50
苗豐獨棟農舍,苗栗縣卓蘭鎮苗豐,3.3年,其它,51.16,44.44,2房2廳2衛,1樓/0樓,無車位,4,ES67998HB,2025-10-03 08:35:50
卓蘭壢西坪農地送豪華農舍,苗栗縣卓蘭鎮西坪,,土地,4905.3,,5房3廳3衛,1-2樓/2樓,無車位,7,RS72012HB,2025-10-03 08:35:50
近火車站市區收租店住,苗栗縣三義鄉雙湖,52.4年,別墅/透天,78.3,78.3,9房3廳7衛,-1-4樓/4樓,無車位,1,RS72435HB,2025-10-03 08:35:50
苗栗三灣鄉優質農地出售,苗栗縣三灣鄉下林坪,,土地,2514.77,,,1樓/0樓,無車位,3,WS54265HB,2025-10-03 08:35:50
南庄蓬萊美農地,苗栗縣南庄鄉北獅里興段北獅里興,,土地,756.25,,,0樓/0樓,無車位,990,ZS189519HB,2025-10-03 08:35:50
竹南邊間雙車位加1F孝親房美透天,苗栗縣竹南鎮大厝里23鄰國昌街,17.3年,別墅/透天,54.99,50.59,4房3廳4衛,1-3樓/3樓,其他,1,2048243CT,2025-10-03 08:35:50
中正路優質店面,苗栗縣苗栗市中正路,66.9年,別墅/透天,30.55,30.55,1房3廳1衛,1樓/0樓,無車位,880,BB03819GH,2025-10-03 08:35:50
苗栗市玉維透天,苗栗縣苗栗市玉維路,51.0年,別墅/透天,48.85,48.85,4房5廳4衛,1-2樓/0樓,無車位,1,BB03837GH,2025-10-03 08:35:50
建+農 送平房,苗栗縣西湖鄉新二湖,,土地,926.08,,2房1廳1衛,1樓/1樓,無車位,1,BS38133HB,2025-10-03 08:35:50
C0424北橫旁休閒農園,苗栗縣頭份市斗煥段,,土地,1102.24,,,0樓/0樓,其他,2,BS41166HB,2025-10-03 08:35:50
銅鑼(乙工+農地約1920坪),苗栗縣銅鑼鄉朝西,50.8年,廠房,580.95,580.95,,1-2樓/0樓,無車位,24,BS45362HB,2025-10-03 08:35:50
公館公園房獨棟電梯美透,苗栗縣公館鄉和東街,2.4年,別墅/透天,62.69,62.69,4房1廳3衛,1-3樓/3樓,無車位,1,BS46075HB,2025-10-03 08:35:50
J659向陽山林平坦農地,苗栗縣通霄鎮土城段,,土地,864.55,,,0樓/0樓,無車位,620,BS47070HB,2025-10-03 08:35:50
竹南都內481增值美農地,苗栗縣竹南鎮龍天段,,土地,481.59,,,0樓/0樓,無車位,2,BS47934HB,2025-10-03 08:35:50
大埔優質輕屋齡投資9套房,苗栗縣竹南鎮大埔六街,10.1年,別墅/透天,62.13,62.13,9房9衛,1-5樓/0樓,無車位,2,BS48994HB,2025-10-03 08:35:50
D652頭份福金四房御宅,苗栗縣頭份市福金新村,41.4年,別墅/透天,27.47,27.47,4房2廳4衛,1-2樓/2樓,無車位,1,BS49031HB,2025-10-03 08:36:02
後龍樂活休閒農地,苗栗縣後龍鎮龍坑段,,土地,850.94,,,0樓/0樓,無車位,980,BS49248HB,2025-10-03 08:36:02
三灣國小旁小小都內農地,苗栗縣三灣鄉灣中段,,土地,41.17,,,0樓/0樓,無車位,48,BS50099HB,2025-10-03 08:36:02
低總價住宅區小坪數美建地,苗栗縣頭份市德義段,,土地,29.65,,,0樓/0樓,無車位,1,BS50111HB,2025-10-03 08:36:02
J704公館交流道農地,苗栗縣公館鄉新岡段,,土地,2035.29,,,0樓/0樓,無車位,7,BS50514HB,2025-10-03 08:36:02
B413執綠而居三房平車,苗栗縣頭份市中興里３鄰自立街,11.8年,華廈,53.48,31.39,3房2廳2衛,7樓/7樓,其他,1,BS51597HB,2025-10-03 08:36:02
J732水源路休閒農地,苗栗縣頭份市東興段,,土地,780.45,,,0樓/0樓,無車位,1,BS53382HB,2025-10-03 08:36:02
【猛哥賣厝】三灣林地,苗栗縣三灣鄉大河底段,,土地,42594.72,,,0樓/0樓,無車位,8,BS53611HB,2025-10-03 08:36:02
三灣合法資材室美農地,苗栗縣三灣鄉大坪林段,,土地,779.85,,,0樓/0樓,無車位,718,BS53911HB,2025-10-03 08:36:02
二張犁美田(專任),苗栗縣後龍鎮二張犁段,,土地,408.38,,,0樓/0樓,無車位,1,BS53971HB,2025-10-03 08:36:02
公館福基透天,苗栗縣公館鄉福基,43.9年,別墅/透天,34.74,34.74,5房2廳2衛,1-2樓/2樓,無車位,458,BS54041HB,2025-10-03 08:36:02
B443專任東站三房森園清居,苗栗縣頭份市田寮里２４鄰華夏路,32.3年,華廈,31.48,27.47,3房2廳1衛,5樓/6樓,無車位,898,BS54453HB,2025-10-03 08:36:02
縣府溫馨雅致美廈,苗栗縣苗栗市忠孝路,29.3年,華廈,35.12,21.49,2房2廳2衛,7樓/0樓,無車位,798,BS54732HB,2025-10-03 08:36:02
頭份郊區養生透天,苗栗縣頭份市上興里１８鄰永泰街,28.1年,別墅/透天,43.42,36.33,4房2廳3衛,-1-3樓/3樓,其他,860,BS54883HB,2025-10-03 08:36:02
南苗高投報收租套房,苗栗縣苗栗市恭敬路,27.3年,華廈,9.47,4.51,1房1衛,2樓/0樓,無車位,158,BS55093HB,2025-10-03 08:36:02
後龍鎮光華路旁全新華廈(B),苗栗縣後龍鎮大庄,1.0年,華廈,25.73,19.33,3房2廳2衛,2樓/4樓,無車位,860,BS55527HB,2025-10-03 08:36:02
