標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
尊榮度假三房車位美廈,宜蘭縣宜蘭市農權路三段,4.5年,大樓,45.58,27.96,3房2廳2衛,2樓/18樓,坡道平面車位,1,XS136038HB,2025-09-25 04:10:35
近國五老農的大面寬農地,宜蘭縣蘇澳鎮存仁段,,土地,517.96,,,0樓/0樓,無車位,921,XS136863HB,2025-09-25 04:10:35
壯圍國五交流道全新電梯農舍,宜蘭縣壯圍鄉美功路一段,0.4年,其它,92.89,92.89,4房4廳5衛,1-3樓/3樓,無車位,3,XS138510HB,2025-09-25 04:10:35
Y237宜蘭使用坪效破百好屋,宜蘭縣頭城鎮頭濱路二段,32.8年,別墅/透天,88.86,88.86,5房2廳4衛,1-2樓/3樓,無車位,1,YS179979HB,2025-09-25 04:10:35
Y537三星大隱美農地,宜蘭縣三星鄉大隱六路,,土地,908.73,,,0樓/0樓,無車位,1,YS188568HB,2025-09-25 04:10:45
大溪景觀獨棟透天,宜蘭縣頭城鎮外大溪路,28.6年,別墅/透天,46.72,46.72,3房3廳4衛,1-3樓/3樓,無車位,1,ZS175234HB,2025-09-25 04:10:45
河濱公園高投報四房美寓,宜蘭縣宜蘭市慶和街,44.4年,公寓,33.76,29.46,4房1廳2衛,4樓/5樓,無車位,668,1976020CT,2025-09-25 04:10:45
礁溪火車站前附車位溫泉3房,宜蘭縣礁溪鄉溫泉路,29.5年,大樓,35.62,25.33,3房1廳2衛,3樓/12樓,升降機械車位,898,2011464CT,2025-09-25 04:10:45
羅東國五旁大面寬美農地,宜蘭縣羅東鎮新群一段,,土地,771.38,,,0樓/0樓,無車位,2,2051144CT,2025-09-25 04:10:45
宜蘭員山庭園農舍,宜蘭縣員山鄉尚深路,25.7年,其它,94.95,94.95,5房2廳4衛,1-2樓/2樓,無車位,3,TB10266GH,2025-09-25 04:10:45
蘭博旁湖畔山景雙面路角地,宜蘭縣頭城鎮蘭博二路,,土地,98.31,,,0樓/0樓,無車位,3,WS39901HB,2025-09-25 04:10:45
青田水漾法式莊園,宜蘭縣壯圍鄉大福路二段,8.0年,別墅/透天,111.2,111.2,5房3廳5衛,-1-3樓/3樓,坡道平面車位,2,WS50813HB,2025-09-25 04:10:45
高鐵站農地變建地,宜蘭縣宜蘭市振興段,,土地,659.09,,,0樓/0樓,無車位,8,WS60980HB,2025-09-25 04:10:45
宜蘭市和睦路高投報店面,宜蘭縣宜蘭市和睦路,26.9年,店面,197.98,143.48,9房2廳10衛,1-5樓/5樓,無車位,4,XS43093HB,2025-09-25 04:10:45
羅東夜市黃金店住,宜蘭縣羅東鎮公正街,10.9年,店面,61.5,55.38,4房3廳5衛,0樓/4樓,無車位,3,S2524820PA,2025-09-25 04:10:45
武荖坑養生透天厝,宜蘭縣冬山鄉冬山路一段,29.9年,別墅/透天,47.78,43.91,5房3廳3衛,0樓/4樓,無車位,698,S2654079PA,2025-09-25 04:10:45
宜蘭低總價農保田,宜蘭縣五結鄉孝威二段,,土地,450.5,,,0樓/0樓,無車位,486,S2839262PA,2025-09-25 04:10:45
高速公路旁農糧加工室,宜蘭縣礁溪鄉玉田一路,1.2年,其它,30.86,30.86,,1樓/0樓,無車位,1,XS130921HB,2025-09-25 04:10:45
四城足坪農地,宜蘭縣礁溪鄉玉光一段,,土地,378.23,,,0樓/0樓,無車位,1,XS132609HB,2025-09-25 04:10:45
宜蘭高鐵特區旁運動公園足坪美農,宜蘭縣宜蘭市建蘭新段,,土地,838.26,,,0樓/0樓,無車位,3,XS133332HB,2025-09-25 04:10:45
惠民路旁大面寬田E027,宜蘭縣員山鄉XX路,,土地,480.58,,,0樓/0樓,無車位,1,XS133706HB,2025-09-25 04:10:45
文化中心學區滿租店面B001,宜蘭縣宜蘭市民族路,14.2年,店面,89.34,85.93,6房2廳7衛,1-3樓/3樓,無車位,2,XS135114HB,2025-09-25 04:10:45
壯圍美城雙併透天A001,宜蘭縣壯圍鄉永美路二段,32.7年,別墅/透天,61.73,55.94,5房2廳2衛,1-3樓/3樓,無車位,898,XS136666HB,2025-09-25 04:10:45
安農第一排綠景農舍,宜蘭縣三星鄉安農北路一段,2.7年,其它,87.85,87.85,4房2廳4衛,1-3樓/3樓,無車位,4,XS136976HB,2025-09-25 04:10:45
蘇澳平價實住透天,宜蘭縣蘇澳鎮隆恩路,30.9年,別墅/透天,51.21,49.63,5房2廳2衛,1-2樓/2樓,無車位,588,XS137159HB,2025-09-25 04:10:57
杜拜旁大面寬車位別墅,宜蘭縣宜蘭市大福路二段,30.1年,別墅/透天,74.54,64.59,5房3廳3衛,1-4樓/4樓,無車位,1,XS138417HB,2025-09-25 04:10:57
礁溪三城段土地,宜蘭縣礁溪鄉三城段,,土地,600.87,,,0樓/0樓,無車位,3,2048965CT,2025-09-25 04:10:57
東門夜市電梯店面B016,宜蘭縣宜蘭市XX路二段,7.3年,店面,95.81,89,6房2廳5衛,1-4樓/4樓,無車位,3,WS16041HB,2025-09-25 04:10:57
宜市工業區店住,宜蘭縣宜蘭市中山路五段,31.5年,店面,67.27,67.27,1房1廳3衛,1-4樓/4樓,無車位,1,WS24830HB,2025-09-25 04:10:57
二結老街雙面路金店住B020,宜蘭縣五結鄉二結路,48.2年,店面,45.99,45.99,4房2廳2衛,1-2樓/2樓,無車位,1,WS36371HB,2025-09-25 04:10:57
三星楓林全新電梯農舍,宜蘭縣三星鄉楓林十一路,1.1年,其它,98.3,88.46,4房4廳5衛,1-3樓/3樓,其他,2,YS85857HB,2025-09-25 04:10:57
頭城交流道臨路農地,宜蘭縣頭城鎮新金面段,,土地,1024.2,,,0樓/0樓,無車位,1,OS204253HB,2025-09-25 04:10:57
開心小農場,宜蘭縣宜蘭市建蘭新段,,土地,30.3,,,0樓/0樓,無車位,106,S2779516PA,2025-09-25 04:10:57
479BO風景漂亮透天厝,宜蘭縣員山鄉隘界六路,40.0年,公寓,82.66,82.66,9房2廳2衛,1-3樓/3樓,無車位,968,TS129095HB,2025-09-25 04:10:57
宜蘭-員山合法民宿,宜蘭縣員山鄉永金二路,32.4年,其它,81.85,77.15,6房3廳2衛,1-2樓/2樓,無車位,3,XS123873HB,2025-09-25 04:10:57
蘇澳濱海路足坪農地,宜蘭縣蘇澳鎮思村段,,土地,852.7,,,0樓/0樓,無車位,1,XS129763HB,2025-09-25 04:10:57
專)低總價5樓大坪數公寓,宜蘭縣蘇澳鎮中山路二段,29.7年,公寓,40.07,33.27,3房2廳2衛,5樓/5樓,無車位,228,XS131072HB,2025-09-25 04:10:57
頭城碧海青天衝浪大華廈,宜蘭縣頭城鎮大坑路,30.5年,華廈,55.8,42.38,5房2廳2衛,6樓/6樓,無車位,698,XS131232HB,2025-09-25 04:10:57
正港農舍千坪土地,宜蘭縣三星鄉大義七路,32.7年,其它,58.77,58.77,4房3廳2衛,1-2樓/0樓,無車位,3,XS131594HB,2025-09-25 04:10:57
專)五結段99道路用地,宜蘭縣五結鄉五結路２段,,土地,30.25,,,0樓/0樓,無車位,99,XS132717HB,2025-09-25 04:10:57
冬山新香城段超值角地,宜蘭縣冬山鄉三興路,,土地,691.31,,,0樓/0樓,無車位,588,XS133121HB,2025-09-25 04:10:57
烏石港商業區大店面,宜蘭縣頭城鎮烏石港路,11.7年,店面,549.65,518.93,,1-3樓/0樓,無車位,18,XS134303HB,2025-09-25 04:10:57
國五旁河畔景觀農舍,宜蘭縣礁溪鄉踏踏八路,1.1年,其它,93.76,90.22,4房2廳5衛,1-2樓/2樓,無車位,3,XS135116HB,2025-09-25 04:10:57
員山深洲電梯農舍D002,宜蘭縣員山鄉深洲路,0.4年,其它,96.79,87.47,5房4廳6衛,1-3樓/3樓,無車位,3,XS135660HB,2025-09-25 04:10:57
羅東夜市收租店面,宜蘭縣羅東鎮公園路,48.2年,店面,46.14,46.14,,1-4樓/0樓,無車位,2,XS136266HB,2025-09-25 04:11:10
冬山柯林湧泉白宮農舍,宜蘭縣三星鄉大隱十五路,9.7年,其它,87.16,87.16,5房2廳5衛,1-3樓/3樓,無車位,3,XS136465HB,2025-09-25 04:11:10
冬山福丸重劃區優質乙建,宜蘭縣冬山鄉福丸二賂,,土地,190.17,,,0樓/0樓,無車位,1,XS137033HB,2025-09-25 04:11:10
五結景中天親水公園景觀戶,宜蘭縣五結鄉協福路,30.6年,華廈,32.32,22.66,4房2廳3衛,2樓/8樓,無車位,820,YS182388HB,2025-09-25 04:11:10
頭城黃金海灣邊間精緻裝潢美宅,宜蘭縣頭城鎮大坑路,9.4年,大樓,26.95,15.06,1房1廳1衛,3樓/17樓,無車位,798,2052019CT,2025-09-25 04:11:10
宜蘭市全新透天,宜蘭縣宜蘭市成功路,2.4年,別墅/透天,59.23,59.23,4房3廳5衛,1-4樓/0樓,其他,1,DS88442HB,2025-09-25 04:11:10
員山深洲足坪農舍美農地,宜蘭縣員山鄉深洲二路,,土地,859.85,,,0樓/0樓,無車位,1,WB00943GH,2025-09-25 04:11:10
宜蘭夜市電梯透天A087,宜蘭縣宜蘭市XX路二段,7.3年,別墅/透天,71.23,66.74,5房2廳4衛,1-3樓/3樓,無車位,2,WS16143HB,2025-09-25 04:11:10
復興國中公寓C021,宜蘭縣宜蘭市XX路一段,42.4年,公寓,29.78,25.38,3房2廳2衛,5樓/5樓,無車位,460,WS24919HB,2025-09-25 04:11:10
旺旺梅花湖農地,宜蘭縣冬山鄉廣興路,,土地,761.55,,,0樓/0樓,無車位,1,WS28776HB,2025-09-25 04:11:10
蘇澳交流道小甲工(A),宜蘭縣蘇澳鎮新城二路,,土地,256.87,,,0樓/0樓,無車位,1,WS31039HB,2025-09-25 04:11:10
礁溪話水邊間小豪宅,宜蘭縣礁溪鄉健康路,10.0年,大樓,21.97,10.09,1房1廳1衛,2樓/14樓,無車位,928,WS35148HB,2025-09-25 04:11:10
礁溪風和山林溫泉套房,宜蘭縣礁溪鄉德陽路,14.0年,華廈,21.73,11.6,1房1廳1衛,3樓/13樓,其他,598,XB09296GH,2025-09-25 04:11:10
近夜市會賺錢連棟收租透天,宜蘭縣羅東鎮民權路,51.8年,別墅/透天,57.67,57.67,4房4衛,0樓/2樓,無車位,3,S2883156PA,2025-09-25 04:11:10
馬賽全新四套店住,宜蘭縣蘇澳鎮隘丁路,0.5年,其它,59.13,59.13,4房3廳5衛,1-3樓/0樓,其他,1,XS131504HB,2025-09-25 04:11:10
礁溪近國道田園山景三陽台雙套房,宜蘭縣礁溪鄉玉田一路,1.9年,華廈,30.88,20.29,2房2廳2衛,2樓/0樓,無車位,828,XS136142HB,2025-09-25 04:11:10
景觀精緻電梯農舍,宜蘭縣冬山鄉寶德路,0.6年,其它,88.51,84.48,5房2廳6衛,1-3樓/3樓,無車位,3,XS136907HB,2025-09-25 04:11:10
羅東國華三房美寓,宜蘭縣羅東鎮尚仁街,41.3年,公寓,30.63,27.3,3房2廳1衛,4樓/5樓,無車位,688,XS137039HB,2025-09-25 04:11:10
清水模侘寂風農舍,宜蘭縣五結鄉五結路１段,0.1年,其它,101.05,94.87,4房2廳5衛,1-2樓/2樓,其他,2,XS137587HB,2025-09-25 04:11:10
礁溪四線大塭路旁美農地E017,宜蘭縣礁溪鄉常興段,,土地,287.98,,,0樓/0樓,無車位,820,XS137599HB,2025-09-25 04:11:10
五結全新原兩房電梯車位宅,宜蘭縣五結鄉五結路２段,1.8年,華廈,23.34,15.91,1房2廳1衛,2樓/4樓,其他,788,XS137848HB,2025-09-25 04:11:21
蘇澳交流道超值透天,宜蘭縣蘇澳鎮永愛路,47.0年,別墅/透天,27.52,27.52,4房2廳2衛,1-2樓/2樓,無車位,598,XS138035HB,2025-09-25 04:11:21
宜大百萬裝潢2房平車美廈,宜蘭縣宜蘭市女中路三段,30.0年,華廈,32.64,21.1,2房2廳1衛,6樓/0樓,坡道平面車位,728,XS138071HB,2025-09-25 04:11:21
蘭陽溪畔大地坪精美電梯民宿,宜蘭縣五結鄉溪濱路,7.5年,別墅/透天,87.19,82.27,5房2廳5衛,1-4樓/4樓,無車位,2,XS138596HB,2025-09-25 04:11:21
宜蘭礁溪臨路免填土農地-B,宜蘭縣礁溪鄉大塭路,,土地,1416.72,1416.72,,0樓/0樓,無車位,4,WB00885GH,2025-09-25 04:11:21
溫泉世家7期套房,宜蘭縣礁溪鄉大忠路,17.7年,大樓,21.64,11.81,1房1衛,2樓/14樓,無車位,598,WB01010GH,2025-09-25 04:11:21
安農溪旁樂悠悠美屋,宜蘭縣三星鄉行健溪一路一段,2.4年,土地,204.19,25.4,2房1廳2衛,1樓/1樓,其他,1,WS01873HB,2025-09-25 04:11:21
正水岸冬山河會館,宜蘭縣五結鄉親河路一段,19.3年,其它,154.82,154.82,16房2廳17衛,1-3樓/3樓,無車位,6,WS35212HB,2025-09-25 04:11:21
滿山望海龜山島美景車位渡假宅,宜蘭縣頭城鎮大坑路,11.3年,套房,26.38,13.36,1房1廳1衛,4樓/10樓,其他,788,WS40898HB,2025-09-25 04:11:21
近五結市區冬山河別墅,宜蘭縣五結鄉大眾一路,25.9年,別墅/透天,59.67,50.03,4房2廳3衛,1-3樓/3樓,其他,999,XB09223GH,2025-09-25 04:11:21
礁溪挑高6米2房,宜蘭縣礁溪鄉德陽路,16.0年,大樓,23.96,11.31,2房1廳1衛,1-13樓/0樓,無車位,988,YS88815HB,2025-09-25 04:11:21
宜市七張路大路邊農地,宜蘭縣宜蘭市七張路,,土地,910.53,,,0樓/0樓,無車位,2,YS93929HB,2025-09-25 04:11:21
近梅花湖足坪農地,宜蘭縣冬山鄉鹿得一段,,土地,845.44,,,0樓/0樓,無車位,1,XS130860HB,2025-09-25 04:11:21
頭城市中心低總價3房美廈,宜蘭縣頭城鎮新忠路,31.3年,華廈,32.37,25,3房2廳2衛,3樓/7樓,坡道平面車位,568,XS130943HB,2025-09-25 04:11:21
冬山千坪美境農地,宜蘭縣冬山鄉梅山段,,土地,1644.69,,,0樓/0樓,無車位,1,XS130971HB,2025-09-25 04:11:21
近安農溪及行健溪大器農舍,宜蘭縣三星鄉行健,0.8年,其它,107.46,107.46,4房3廳5衛,1-2樓/2樓,無車位,3,XS132084HB,2025-09-25 04:11:21
七賢樂活農地(附照加工室),宜蘭縣員山鄉新七賢段,,土地,100.49,,,0樓/0樓,無車位,498,XS133148HB,2025-09-25 04:11:21
礁溪帝國套房Ⅱ,宜蘭縣礁溪鄉德陽路,29.2年,套房,17.52,11.35,1房1廳1衛,3樓/7樓,無車位,388,XS135945HB,2025-09-25 04:11:21
高鐵預定.壯圍田景電梯宅B5,宜蘭縣壯圍鄉美福一路,0.3年,別墅/透天,57.25,53.04,4房2廳5衛,1-3樓/0樓,無車位,1,XS136915HB,2025-09-25 04:11:21
交流道旁大地坪車庫透天,宜蘭縣壯圍鄉永美路二段,46.9年,別墅/透天,39.97,39.97,5房2廳2衛,1-2樓/0樓,無車位,780,XS137610HB,2025-09-25 04:11:21
礁溪瑪僯400坪溪畔農地,宜蘭縣礁溪鄉瑪璘段,,土地,400.23,,,0樓/0樓,無車位,780,XS138175HB,2025-09-25 04:11:30
遠眺龜山島-擁抱山林的夢想基地,宜蘭縣礁溪鄉得石新段,,土地,2578.28,,,0樓/0樓,無車位,4,QS40538HB,2025-09-25 04:11:30
礁溪白鵝農舍D025,宜蘭縣礁溪鄉柴圍路,0.2年,其它,60.74,56.77,4房2廳5衛,1-3樓/3樓,無車位,2,WS27368HB,2025-09-25 04:11:30
玉光剛好足坪漂亮農地,宜蘭縣礁溪鄉三星鄉尚義南段,,土地,756.46,,,0樓/0樓,無車位,1,WS41207HB,2025-09-25 04:11:30
森呼吸雲上療癒露營土地,宜蘭縣礁溪鄉匏杓崙路,,土地,6186.55,,,0樓/0樓,無車位,22,WS53634HB,2025-09-25 04:11:30
宜蘭大學旁透天收租7房,宜蘭縣宜蘭市嵐峰路二段,29.3年,別墅/透天,63.53,61.38,7房4衛,1-4樓/4樓,無車位,1,WS59141HB,2025-09-25 04:11:30
礁溪透天別墅,宜蘭縣礁溪鄉玉石路,6.5年,別墅/透天,75.23,75.23,4房2廳5衛,1-4樓/4樓,無車位,1,WS61371HB,2025-09-25 04:11:30
壯圍優美足坪農地E030,宜蘭縣壯圍鄉美城段,,土地,834.3,,,0樓/0樓,無車位,1,XS131356HB,2025-09-25 04:11:30
凱二高樓層精緻裝潢美湯屋,宜蘭縣礁溪鄉大忠路,19.0年,大樓,19.97,12.84,1房1廳1衛,1-14樓/14樓,坡道平面車位,618,XS131879HB,2025-09-25 04:11:30
壯圍大路邊超值美田E058,宜蘭縣壯圍鄉XX路六段,,土地,224.05,,,0樓/0樓,無車位,398,XS132039HB,2025-09-25 04:11:30
礁溪都計內農地131坪,宜蘭縣礁溪鄉忠義段,,土地,131.71,,,0樓/0樓,無車位,1,XS134631HB,2025-09-25 04:11:30
近礁溪老街優質車庫透天,宜蘭縣礁溪鄉奇立丹路,43.8年,別墅/透天,40.84,40.84,3房2廳3衛,1-2樓/2樓,無車位,1,XS135507HB,2025-09-25 04:11:30
玉蘭茶園無敵美景農地,宜蘭縣大同鄉玉蘭,,土地,4233.57,,,0樓/0樓,無車位,3,XS136251HB,2025-09-25 04:11:30
大湖國小省道建地,宜蘭縣員山鄉- -路,,土地,16.8,,,1樓/0樓,無車位,201,XS136783HB,2025-09-25 04:11:30
高鐵預定.壯圍田景電梯宅B1,宜蘭縣壯圍鄉美福一路,0.3年,別墅/透天,58.03,53.27,4房2廳5衛,1-3樓/0樓,無車位,1,XS136905HB,2025-09-25 04:11:30
宜市全新整修低總價2房健康宅,宜蘭縣宜蘭市文昌路,42.1年,公寓,23.77,22.17,2房2廳2衛,5樓/0樓,無車位,538,XS138359HB,2025-09-25 04:11:30
大溪帝堡海景透天 (D2),宜蘭縣頭城鎮濱海路六段,3.1年,別墅/透天,87.33,77.33,5房2廳3衛,1-3樓/0樓,無車位,1,WS25491HB,2025-09-25 04:11:30
正興農路金車對面方正農地,宜蘭縣礁溪鄉淇武蘭路,,土地,331.84,,,0樓/0樓,無車位,1,WS27600HB,2025-09-25 04:11:30
國道旁面寬農地,宜蘭縣羅東鎮新群一段,,土地,179.58,,,0樓/0樓,無車位,939,WS36877HB,2025-09-25 04:11:30
礁溪溫泉山那邊豪宅收租,宜蘭縣礁溪鄉信義路,16.7年,辦公,23.99,10.71,,4樓/13樓,無車位,680,WS60566HB,2025-09-25 04:11:30
礁溪一般農大面寬足坪農地,宜蘭縣礁溪鄉朝陽段,,土地,1039.69,,,0樓/0樓,無車位,1,XB09072GH,2025-09-25 04:11:40
枕山莊園大器農舍,宜蘭縣員山鄉枕山路,36.6年,其它,126.18,110.75,7房3廳7衛,1-2樓/2樓,其他,5,XS102063HB,2025-09-25 04:11:40
結菓子全新別墅,宜蘭縣礁溪鄉白雲六路,9.6年,別墅/透天,50.8,50.8,4房2廳5衛,1-4樓/0樓,無車位,1,XS129916HB,2025-09-25 04:11:40
C10 大溪帝堡海景透天,宜蘭縣頭城鎮濱海路六段,3.1年,別墅/透天,80.78,73.84,5房2廳3衛,-1-3樓/3樓,無車位,1,XS130135HB,2025-09-25 04:11:40
龜山島美景山坡地4房建物,宜蘭縣頭城鎮福德段,,土地,1335.82,,,0樓/0樓,無車位,1,XS132742HB,2025-09-25 04:11:40
三星好山好水農糧加工室,宜蘭縣三星鄉大坑五路,0.3年,其它,29.86,29.86,,1樓/0樓,無車位,1,XS135730HB,2025-09-25 04:11:40
羅東夜市金鑽店面,宜蘭縣羅東鎮民生路,18.8年,店面,239.2,230.07,10房2廳13衛,1-3樓/0樓,無車位,12,XS136761HB,2025-09-25 04:11:40
頭城老街-前後街透天厝,宜蘭縣頭城鎮和平街,46.5年,別墅/透天,52.05,52.05,3房4廳6衛,1-4樓/0樓,其他,2,XS137015HB,2025-09-25 04:11:40
冬山鄉梅山段大面寬雙面路美農地,宜蘭縣冬山鄉梅山段,,土地,572.22,,,0樓/0樓,無車位,859,XS137172HB,2025-09-25 04:11:40
健康路賺錢金店面B013,宜蘭縣宜蘭市XX路二段,49.1年,店面,26.85,26.85,1房2廳2衛,1-2樓/2樓,無車位,1,XS137322HB,2025-09-25 04:11:40
礁溪花見川高樓溫泉湯屋,宜蘭縣礁溪鄉健康一街,9.8年,大樓,41.02,18.93,1房1廳1衛,10樓/12樓,坡道平面車位,1,ZS187627HB,2025-09-25 04:11:40
寶雅透天黃金店面,宜蘭縣羅東鎮倉前路,29.4年,店面,110.67,110.67,5房2廳7衛,1-4樓/4樓,其他,3,WS11379HB,2025-09-25 04:11:40
礁溪手作歐風花園城堡,宜蘭縣礁溪鄉份尾三路,12.2年,其它,150.78,150.78,9房2廳10衛,1-2樓/2樓,無車位,6,WS37027HB,2025-09-25 04:11:40
嵐峰路黃金店面,宜蘭縣宜蘭市嵐峰路一段,46.8年,店面,25.97,25.97,2衛,1-2樓/0樓,無車位,1,WS39436HB,2025-09-25 04:11:40
礁溪/湯圍溝超值湯屋,宜蘭縣礁溪鄉信義路,16.7年,大樓,16.97,9.18,,11樓/0樓,坡道平面車位,588,WS47586HB,2025-09-25 04:11:40
龍潭小農舍,宜蘭縣礁溪鄉龍潭路,,土地,501.93,,,1樓/1樓,無車位,980,XB09113GH,2025-09-25 04:11:40
東門夜市大路邊電梯店面B,宜蘭縣宜蘭市宜興路二段,7.3年,店面,95.82,95.82,5房2廳7衛,1-4樓/4樓,無車位,3,XS89805HB,2025-09-25 04:11:40
蘇澳新馬都市計畫建地,宜蘭縣蘇澳鎮永愛段,,土地,56.68,,,0樓/0樓,無車位,698,CS157483HB,2025-09-25 04:11:40
羅東難得精華區黃金商辦,宜蘭縣羅東鎮中正北路,29.9年,店面,172.5,158.71,,1-2樓/5樓,無車位,6,XS102223HB,2025-09-25 04:11:40
龜山島美景電梯透天大地坪,宜蘭縣頭城鎮環鎮東路二段,10.7年,別墅/透天,91.62,88.56,7房2廳9衛,1-4樓/4樓,無車位,2,XS131195HB,2025-09-25 04:11:40
五結孝親邊間透天,宜蘭縣五結鄉成功路,7.2年,別墅/透天,40.77,39.39,4房2廳4衛,1-2樓/2樓,無車位,850,XS133060HB,2025-09-25 04:11:51
夜市旁1房1廳大套房,宜蘭縣宜蘭市和睦路,26.9年,華廈,13.7,7.28,1房1廳1衛,5樓/5樓,無車位,398,XS133482HB,2025-09-25 04:11:51
專)蠟筆工廠旁。雙面路乙工用地,宜蘭縣蘇澳鎮隘城段,,土地,673.67,,,0樓/0樓,無車位,7,XS133840HB,2025-09-25 04:11:51
深洲大道旁老農農地E005,宜蘭縣員山鄉XX路,,土地,384.52,,,0樓/0樓,無車位,1,XS133958HB,2025-09-25 04:11:51
1樓2房3台新華廈,宜蘭縣壯圍鄉大福路,1.7年,華廈,23.79,18.49,2房2廳1衛,1樓/4樓,無車位,768,XS134625HB,2025-09-25 04:11:51
礁溪市區高投報溫泉會館B006,宜蘭縣礁溪鄉仁愛路,37.6年,店面,256.68,256.68,21房3廳22衛,1-4樓/4樓,無車位,28,XS136058HB,2025-09-25 04:11:51
羅東全新3房車位景觀大樓,宜蘭縣羅東鎮愛國路,0.8年,大樓,46.87,22.59,3房2廳2衛,9樓/11樓,坡道平面車位,1,XS136187HB,2025-09-25 04:11:51
近省道國五足坪農地E056,宜蘭縣壯圍鄉XX路一段,,土地,835.2,,,0樓/0樓,無車位,1,XS136536HB,2025-09-25 04:11:51
縣政全新電梯別墅A,宜蘭縣宜蘭市凱旋路,1.2年,別墅/透天,57.33,54.92,4房3廳5衛,1-3樓/3樓,無車位,2,XS136923HB,2025-09-25 04:11:51
羅東!旅館主人換你來,宜蘭縣羅東鎮天津路,33.2年,店面,88.97,86.4,9房3廳9衛,1-3樓/3樓,無車位,3,XS138406HB,2025-09-25 04:11:51
宜蘭礁溪鬧區土地,宜蘭縣礁溪鄉義結段,,土地,300.11,,,0樓/0樓,無車位,10,ZS197456HB,2025-09-25 04:11:51
礁溪正省道稀有建地適店面,宜蘭縣礁溪鄉礁溪路一段,,土地,183.66,,,0樓/0樓,無車位,3,WS15361HB,2025-09-25 04:11:51
B羅東市區全新2房2F,宜蘭縣羅東鎮中山西,3.4年,華廈,21.19,13.73,2房1廳2衛,2樓/5樓,無車位,805,WS20691HB,2025-09-25 04:11:51
冬山鹿安597坪農地,宜蘭縣冬山鄉義成一段,,土地,597.69,,,0樓/0樓,無車位,1,WS37397HB,2025-09-25 04:11:51
員山獨棟庭院農舍,宜蘭縣員山鄉大湖十八路,7.1年,別墅/透天,72.52,72.52,3房3廳3衛,1-2樓/2樓,無車位,3,WS38992HB,2025-09-25 04:11:51
宜市珍珠段都計內美農地,宜蘭縣宜蘭市珍珠段,,土地,181.5,,,0樓/0樓,無車位,1,WS39085HB,2025-09-25 04:11:51
冬山寧靜美廈II,宜蘭縣冬山鄉富農路一段,1.1年,華廈,27.78,19.64,2房2廳2衛,3樓/0樓,無車位,638,WS39936HB,2025-09-25 04:11:51
五結正市區都計內投資農地,宜蘭縣五結鄉五結路１段,,土地,376.46,,,0樓/0樓,無車位,941,YS89559HB,2025-09-25 04:11:51
宜蘭三星平坦農地,宜蘭縣三星鄉阿里史,,土地,4069.23,,,0樓/0樓,無車位,3,XS123116HB,2025-09-25 04:11:51
安農溪庭園餐廳D012,宜蘭縣三星鄉XX路二段,21.3年,其它,66,66,,1樓/1樓,無車位,5,XS133950HB,2025-09-25 04:11:51
環山美景招待所,宜蘭縣大同鄉玉蘭,14.4年,其它,147.06,147.06,11房1廳12衛,1-2樓/2樓,無車位,4,XS134645HB,2025-09-25 04:12:01
水井湧泉方正豆腐地,宜蘭縣冬山鄉水井一路,,土地,499.03,,,0樓/0樓,無車位,1,XS137275HB,2025-09-25 04:12:01
馬賽核心稀有住宅地,宜蘭縣蘇澳鎮祥禮路,,土地,465.87,,,0樓/0樓,無車位,6,XS137338HB,2025-09-25 04:12:01
南方澳漁村海灣透天,宜蘭縣蘇澳鎮福安新村,47.4年,別墅/透天,21.02,21.02,3房2廳2衛,1-2樓/2樓,無車位,268,XS137340HB,2025-09-25 04:12:01
近礁溪省道資材室,宜蘭縣礁溪鄉柴圍路,12.0年,土地,677.94,13.5,1房1廳1衛,1樓/1樓,其他,1,WB00831GH,2025-09-25 04:12:01
宜蘭民宿電梯透天II,宜蘭縣頭城鎮環鎮東路,10.7年,別墅/透天,91.62,88.56,7房2廳9衛,1-4樓/4樓,無車位,2,WS41978HB,2025-09-25 04:12:01
龍潭收租大路邊金店面,宜蘭縣礁溪鄉龍泉路,6.7年,店面,50.62,43.58,5房2廳3衛,1-3樓/3樓,其他,1,XS78097HB,2025-09-25 04:12:01
礁溪飯店級管理H1房,宜蘭縣礁溪鄉仁愛路,8.9年,其它,23.49,11.81,1房,5樓/13樓,無車位,898,XS132809HB,2025-09-25 04:12:01
壯圍近交流道全新電梯農舍,宜蘭縣壯圍鄉美功路一段,0.4年,其它,83.62,83.62,4房2廳5衛,1-3樓/3樓,無車位,3,XS132965HB,2025-09-25 04:12:01
五結交流道旁雙面路農地A,宜蘭縣五結鄉國民一段,,土地,367.69,,,0樓/0樓,無車位,1,XS134066HB,2025-09-25 04:12:01
羅東站前兩房優質華廈,宜蘭縣羅東鎮安平路,31.2年,大樓,26.81,18.44,2房1廳1衛,8樓/13樓,無車位,858,XS134799HB,2025-09-25 04:12:01
羅東日日昇3房＋平車,宜蘭縣羅東鎮愛國路,0.8年,華廈,46.86,24.92,3房2廳2衛,9樓/11樓,無車位,1,XS135676HB,2025-09-25 04:12:01
高爾夫溫泉套房佛光大學好選擇,宜蘭縣礁溪鄉大忠路,27.5年,套房,13,9.13,1房1廳1衛,4樓/0樓,無車位,260,XS136085HB,2025-09-25 04:12:01
