標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
鳳山自強夜市漂亮公寓,高雄市鳳山區自強二路,41.7年,公寓,21.48,21.48,3房2廳2衛,4樓/5樓,無車位,498,LS129294HB,2025-10-01 16:33:52
中央公園8米面寬潮店-邊間A,高雄市前金區民生二路,5.7年,店面,144.15,85.92,,1-2樓/29樓,其他,7,LS132114HB,2025-10-01 16:33:52
頂新商圈有市樓店住,高雄市小港區中安路,31.3年,大樓,59.23,47.76,3房2廳4衛,1-3樓/19樓,無車位,1,LS133433HB,2025-10-01 16:33:52
正義車站時尚一樓美寓,高雄市鳳山區文武街,43.6年,公寓,16.79,16.79,3房2廳2衛,1樓/5樓,無車位,980,LS133850HB,2025-10-01 16:33:52
大東捷運站∣陽台進出∣質感三房,高雄市鳳山區光遠路,32.4年,公寓,31.93,27.31,3房2廳2衛,4樓/5樓,無車位,918,LS135121HB,2025-10-01 16:34:02
雙捷運低總價小資族套房,高雄市新興區復興一路,45.3年,大樓,7.07,7.07,1房1衛,3樓/12樓,無車位,228,LS137638HB,2025-10-01 16:34:02
左營蓮池潭漂亮二樓公寓,高雄市左營區左營大路,43.3年,公寓,21.1,21.1,3房2廳2衛,2樓/0樓,無車位,648,LS138946HB,2025-10-01 16:34:02
近道明大面寬有騎樓翻新美寓,高雄市苓雅區憲治路,39.3年,公寓,35.28,30.61,3房2廳2衛,1樓/5樓,無車位,1,LS139465HB,2025-10-01 16:34:02
科工館第一排高樓景觀大樓,高雄市三民區平等路,44.1年,華廈,40.67,40.67,3房2廳2衛,6樓/8樓,無車位,988,LS139515HB,2025-10-01 16:34:02
文化中心翻新精裝雙套房車庫透天,高雄市苓雅區廣東一街,54.7年,別墅/透天,28.05,28.05,4房1廳4衛,1-2樓/2樓,其他,1,LS139805HB,2025-10-01 16:34:02
不到8百萬大遠百捷運透天,高雄市苓雅區忠孝二路,59.4年,別墅/透天,21.76,21.76,2房2廳1衛,1-2樓/0樓,無車位,798,LS140010HB,2025-10-01 16:34:02
正忠路商圈店住,高雄市三民區正忠路,41.8年,公寓,36.05,36.05,2房2廳2衛,1-2樓/5樓,無車位,1,LS140520HB,2025-10-01 16:34:02
鼎中商圈黃金單身套房,高雄市三民區鼎強街,35.3年,大樓,8.94,7.35,1房1廳1衛,4樓/7樓,無車位,278,LS140548HB,2025-10-01 16:34:02
文山帝寶電梯三車名邸,高雄市三民區褒揚東街,14.9年,別墅/透天,128.03,114.21,5房2廳6衛,-1-5樓/5樓,其他,4,PS107792HB,2025-10-01 16:34:02
中庄翻新店住透天,高雄市大寮區忠孝路,51.3年,別墅/透天,31.07,31.07,4房2廳4衛,1-2樓/2樓,無車位,1,PS112971HB,2025-10-01 16:34:02
鼓山臨路全棟內外翻新商四店面,高雄市鼓山區鼓山二路,52.2年,別墅/透天,59.69,59.69,4房3廳6衛,1-4樓/0樓,無車位,2,PS113215HB,2025-10-01 16:34:02
5491-文藻車庫透天,高雄市三民區鼎中路,45.4年,別墅/透天,22.75,22.75,4房2廳4衛,1-3樓/3樓,無車位,1,PS113440HB,2025-10-01 16:34:02
小港捷運站中鋼2+1房平車,高雄市小港區中鋼路,10.4年,大樓,54.22,27.46,3房2廳2衛,3樓/12樓,坡道平面車位,1,PS113446HB,2025-10-01 16:34:02
工協市場挑高車庫透天,高雄市鳳山區建國路一段,36.0年,別墅/透天,46.37,46.37,4房2廳3衛,1-3樓/3樓,其他,1,PS114103HB,2025-10-01 16:34:02
橋頭五里林回到過去邊間透天厝,高雄市橋頭區里林東路,57.7年,別墅/透天,13.42,13.42,3房2廳1衛,1樓/1樓,無車位,980,PS114326HB,2025-10-01 16:34:02
鳥松仁美優質農地,高雄市鳥松區北平路,,土地,846.21,,,0樓/0樓,無車位,1,PS117702HB,2025-10-01 16:34:02
八米大面寬 四房公寓一樓+車庫,高雄市三民區昌裕街,36.6年,公寓,36.22,31.45,4房2廳2衛,1樓/5樓,其他,998,PS118654HB,2025-10-01 16:34:02
後驛公寓1樓車庫,高雄市三民區察哈爾二街,38.7年,公寓,40.24,34.27,3房2廳2衛,1樓/5樓,無車位,1,PS120107HB,2025-10-01 16:34:02
鼎山家樂福全新2房+車位,高雄市三民區順昌街,2.2年,大樓,29.23,14.68,2房2廳2衛,18樓/18樓,坡道機械車位,1,PS121355HB,2025-10-01 16:34:02
草衙道捷運翻新透天,高雄市前鎮區南衙路南二巷,50.5年,別墅/透天,34.23,34.23,8房8衛,1-3樓/3樓,無車位,1,PS121387HB,2025-10-01 16:34:10
美麗島捷運站全新整理溫馨2房,高雄市前金區新盛二街,33.4年,華廈,17.66,11.08,2房1廳1衛,7樓/7樓,無車位,598,PS121934HB,2025-10-01 16:34:10
大統御苑陽明漂亮大樓,高雄市三民區大豐二路,35.5年,大樓,52.02,40.3,4房2廳2衛,4樓/12樓,無車位,1,PS122037HB,2025-10-01 16:34:10
悠遊市2品味二房,高雄市小港區宏平路,10.9年,大樓,28.13,19.28,2房1廳1衛,3樓/18樓,無車位,830,PS122320HB,2025-10-01 16:34:10
大樹雙陽台房皆有窗及車位,高雄市大樹區九大路,27.2年,華廈,42.51,27.6,3房2廳2衛,8樓/8樓,坡道機械車位,688,PS122952HB,2025-10-01 16:34:10
義大世界權利農地,高雄市仁武區學府路,,土地,4070.26,,,0樓/0樓,無車位,1,1997083CT,2025-10-01 16:34:10
衛武營4房公園首排光亮好宅,高雄市鳳山區新富路,41.9年,大樓,42.61,35.21,3房2廳3衛,9樓/12樓,無車位,1,2045216CT,2025-10-01 16:34:10
台鐵科工館站旁商場型▲建地,高雄市苓雅區安康路,,土地,112.08,,,0樓/0樓,無車位,9,S2363902PA,2025-10-01 16:34:10
高雄土地《高雄瓦厝街方正農地》,高雄市大樹區曹公段,,土地,997.39,,,0樓/0樓,無車位,3,1918965CT,2025-10-01 16:34:10
高雄必看低總價黃金屋,高雄市鳳山區文雅街,51.2年,別墅/透天,16.45,16.45,,1樓/1樓,無車位,998,1990872CT,2025-10-01 16:34:10
六龜5.9分黃金果收租美農地,高雄市六龜區中庄段路,,土地,1731.5,,,0樓/0樓,無車位,738,1993434CT,2025-10-01 16:34:10
橋頭里林東路7-11旁小建地,高雄市橋頭區里林東路,57.7年,別墅/透天,13.42,13.42,,0樓/0樓,無車位,980,S2743448PA,2025-10-01 16:34:10
高雄車站捷運金店面,高雄市三民區漢口街,46.9年,店面,19.74,19.74,2房2衛,1樓/5樓,無車位,980,S2778999PA,2025-10-01 16:34:10
大發工業區農地廠房,高雄市大寮區華六街,,土地,317.02,96.57,,0樓/0樓,無車位,4,1856698CT,2025-10-01 16:34:10
(專)近五甲家樂福優質平車店面,高雄市鳳山區五甲二路,27.4年,其它,56.02,41.3,3房2廳3衛,1-2樓/14樓,坡道平面車位,2,2040212CT,2025-10-01 16:34:10
鳳山中山東路面寬金店面,高雄市鳳山區中山東路,38.3年,其它,39.86,39.86,3房5廳3衛,1-2樓/2樓,無車位,3,2050455CT,2025-10-01 16:34:10
香頌大樓邊間電梯管理極美三房,高雄市三民區建工路,18.7年,大樓,36.47,23.53,3房2廳2衛,2樓/15樓,無車位,1,2054963CT,2025-10-01 16:34:11
高鐵福山榮總商圈大四房平車,高雄市左營區民族一路,29.2年,大樓,65.1,41.71,4房2廳2衛,14樓/14樓,坡道平面車位,1,2060282CT,2025-10-01 16:34:11
大社臨路方正都農地,高雄市大社區保甲段,,土地,82.35,,,0樓/0樓,無車位,1,S2744840PA,2025-10-01 16:34:11
左營國中捷運站景觀雙車位大樓,高雄市左營區曾子路,28.4年,大樓,94.72,68.07,5房2廳3衛,21樓/22樓,坡道機械車位,2,1981707CT,2025-10-01 16:34:11
捷運前金站旁高層景觀大樓,高雄市前金區七賢二路,43.8年,大樓,8.71,7.12,1房1廳1衛,12樓/12樓,無車位,398,2028027CT,2025-10-01 16:34:18
高醫吉林商圈翻新透天3樓,高雄市三民區吉林街,49.4年,別墅/透天,26.58,26.58,6房2廳4衛,1-3樓/3樓,無車位,1,2047874CT,2025-10-01 16:34:18
岡山市中心大建坪商辦,高雄市岡山區民族路,35.6年,大樓,388.33,258.69,,1-2樓/6樓,其他,5,1793258CT,2025-10-01 16:34:18
大寮捷運區段徵收,高雄市大寮區中興路水源段,,土地,479.16,,,0樓/0樓,無車位,6,1940917CT,2025-10-01 16:34:18
規劃休閒度假莊園農地N2,高雄市燕巢區和尚巷,,土地,758.86,,,0樓/0樓,無車位,3,2012626CT,2025-10-01 16:34:18
岡山近岡燕路乙種工業用地+優值農地(專),高雄市岡山區程香段,,土地,850.03,,,0樓/0樓,無車位,18,2056022CT,2025-10-01 16:34:18
文化中心優質美套房,高雄市苓雅區尚義街,31.8年,大樓,13.76,8.21,1房1衛,6樓/7樓,無車位,338,2058588CT,2025-10-01 16:34:18
高雄杉林7分休閒農地,高雄市杉林區雙坑段,,土地,2153.98,,,0樓/0樓,無車位,1,1654949CT,2025-10-01 16:34:18
總圖景觀氣派5房雙平車,高雄市苓雅區新光路,28.4年,大樓,93.14,54.98,5房2廳4衛,34-35樓/35樓,坡道平面車位,1,1993630CT,2025-10-01 16:34:18
漢神百貨亞灣商圈雅緻套房,高雄市苓雅區成功一路,43.0年,大樓,10.24,7.3,1房1廳1衛,5樓/12樓,無車位,298,2007350CT,2025-10-01 16:34:18
規劃休閒度假莊園農地N3,高雄市燕巢區和尚巷路,,土地,129.35,,,0樓/0樓,無車位,560,2020413CT,2025-10-01 16:34:18
高雄中庄北歐風整新一樓,高雄市大寮區四維路,42.0年,公寓,19.69,19.69,3房2廳2衛,1樓/5樓,無車位,898,2044357CT,2025-10-01 16:34:18
光華商圈臨路整新4F透天鑽店,高雄市前鎮區三多二路,48.6年,其它,52.1,52.1,3房2廳,1-4樓/4樓,無車位,1,1937389CT,2025-10-01 16:34:18
中都翻新公寓3樓,高雄市三民區中一路,46.5年,公寓,22.18,20.65,3房2廳2衛,3樓/5樓,無車位,658,1991463CT,2025-10-01 16:34:18
漢神本館電梯套房,高雄市苓雅區成功一路,43.0年,大樓,10.24,7.3,1房1廳1衛,5樓/12樓,無車位,298,2011535CT,2025-10-01 16:34:18
岡山阿公店水庫旁照區遊憩用地,高雄市岡山區菜寮路,,土地,104.28,,,0樓/0樓,無車位,830,2011640CT,2025-10-01 16:34:18
左營新核心/明亮2房大平面車位,高雄市左營區勵志中街,1.7年,大樓,31.76,15.53,2房2廳1衛,11樓/18樓,坡道平面車位,1,2016523CT,2025-10-01 16:34:18
鳳山國中捷運工協市場透天車墅,高雄市鳳山區鳳東路,41.0年,別墅/透天,24.39,24.39,5房2廳3衛,1-4樓/2樓,其他,1,2020392CT,2025-10-01 16:34:18
R5福誠高中整修三房公寓,高雄市鳳山區五福二路,46.1年,公寓,22.5,22.5,3房2廳2衛,4樓/5樓,無車位,638,2039538CT,2025-10-01 16:34:18
中山新城美大樓,高雄市鳳山區中山東路路,25.2年,大樓,47.14,29.89,3房2廳2衛,11樓/14樓,坡道平面車位,1,2058808CT,2025-10-01 16:34:18
愛河景觀全新美2房,高雄市前金區河東路,1.2年,大樓,22.96,14.68,2房1廳1衛,7樓/32樓,無車位,1,2060426CT,2025-10-01 16:34:26
湖內幸福成家車庫透天,高雄市湖內區信義路,31.8年,別墅/透天,45.88,43.44,4房2廳3衛,0樓/3樓,其他,838,S2510182PA,2025-10-01 16:34:26
仁武八涳橋都農地,高雄市仁武區竹圍段,,土地,139.76,,,0樓/0樓,無車位,2,S2735851PA,2025-10-01 16:34:26
五甲商圈正義國小美3房,高雄市鳳山區南江街,48.8年,公寓,18.98,18.98,3房2廳2衛,4樓/4樓,無車位,498,1995488CT,2025-10-01 16:34:26
文山特區公寓一樓大車庫,高雄市鳳山區文龍東路,44.3年,公寓,21.23,21.23,3房1廳1衛,1樓/5樓,無車位,1,2023859CT,2025-10-01 16:34:26
文化中心2樓三角窗首席景觀鈔集店,高雄市苓雅區青年一路,44.7年,其它,54.34,42.12,1房1廳1衛,2樓/7樓,無車位,2,2029862CT,2025-10-01 16:34:26
和平公園樓中樓車位三房,高雄市岡山區竹圍東街,29.4年,大樓,38.29,27.38,3房2廳2衛,2-3樓/13樓,坡道機械車位,850,2030905CT,2025-10-01 16:34:26
O14捷運站店住1+2,高雄市鳳山區杭州西街,30.4年,店面,36.86,32.29,2衛,1-2樓/16樓,無車位,980,2057231CT,2025-10-01 16:34:26
小港桂林商圈翻新大面寬透天,高雄市小港區復華路,52.0年,別墅/透天,28.24,28.24,3房1廳4衛,1-2樓/2樓,無車位,1,2057672CT,2025-10-01 16:34:26
大樹小坪頂-一甲半休閒農地,高雄市大樹區小坪路,,土地,4379.72,,,0樓/0樓,無車位,5,S1563929PA,2025-10-01 16:34:26
凱旋R6捷運一樓平車,高雄市前鎮區鎮東四街,43.9年,公寓,19.9,19.9,3房2廳2衛,1樓/5樓,其他,860,S2603517PA,2025-10-01 16:34:26
鳳山捷運景觀2房車,高雄市鳳山區鳳捷路,1.5年,大樓,26.11,13.52,2房1廳1衛,11樓/15樓,坡道平面車位,1,2005920CT,2025-10-01 16:34:26
87期旁全新雙車電梯別墅(二),高雄市岡山區劉厝路,1.7年,大樓,69.54,69.54,5房2廳4衛,1-3樓/3樓,其他,2,2008999CT,2025-10-01 16:34:26
燕巢大面寬都計內農地,高雄市燕巢區安招路,,土地,3490,,,0樓/0樓,無車位,23,1601260CT,2025-10-01 16:34:26
高雄興達港臨20米三角窗優質商業用地,高雄市茄萣區崎漏段,,土地,52.03,,,0樓/0樓,無車位,1,1997178CT,2025-10-01 16:34:26
蚵仔寮海景雙衛浴2房,高雄市梓官區廣澤路,3.0年,大樓,24.43,18.81,2房2廳2衛,2樓/8樓,無車位,688,2004216CT,2025-10-01 16:34:26
高雄車站整修小邊間透天,高雄市三民區天津街,54.6年,別墅/透天,27.19,27.19,2衛,1-2樓/2樓,無車位,1,2012327CT,2025-10-01 16:34:26
三信家商便宜透天活巷,高雄市苓雅區武慶三路,54.1年,別墅/透天,21.19,21.19,4房2廳,1-2樓/2樓,無車位,658,2021111CT,2025-10-01 16:34:26
榮總商圈全新2房雙衛+B1平車,高雄市仁武區霞海南三街,1.4年,大樓,40.37,21.22,2房1廳2衛,6樓/15樓,坡道平面車位,1,2014065CT,2025-10-01 16:34:26
仁雄商圈輕齡2+1房含平車,高雄市仁武區大正一街,3.1年,大樓,46.19,22.18,2房2廳2衛,16樓/24樓,坡道平面車位,1,2042492CT,2025-10-01 16:34:26
高雄農舍 我種花你養魚的美濃夢-合法農舍,高雄市美濃區五福街,24.7年,其它,49.06,49.06,,1樓/1樓,其他,3,2052626CT,2025-10-01 16:34:37
前鎮之星店面-輕軌/高捷雙捷運,高雄市前鎮區中山四路,19.6年,店面,81.49,66.74,5房3廳4衛,0樓/5樓,其他,2,S2891427PA,2025-10-01 16:34:37
漢神巨蛋捷運整新3房美寓,高雄市鼓山區瑞豐街,46.1年,大樓,25.52,25.52,3房2廳2衛,2樓/5樓,無車位,758,2040584CT,2025-10-01 16:34:37
左營大路商圈金透店,高雄市左營區左營大路,68.3年,店面,30.98,30.98,4房2廳6衛,1-2樓/2樓,無車位,2,1790924CT,2025-10-01 16:34:37
岡山岡燕路乙種工業地A,高雄市岡山區程香段,,土地,393.25,,,0樓/0樓,無車位,9,1960724CT,2025-10-01 16:34:37
高雄海青全新2房美樓,高雄市左營區勵志中街,1.7年,大樓,31.76,15.53,2房1廳1衛,11樓/18樓,其他,1,1991106CT,2025-10-01 16:34:37
光華國中精品美三房,高雄市前鎮區溫江街,43.2年,公寓,23.5,23.5,3房2廳2衛,4樓/5樓,無車位,658,2040849CT,2025-10-01 16:34:37
武廟雙套房高收租美寓(一),高雄市苓雅區意誠路,46.7年,公寓,19.55,19.55,2房2廳2衛,3樓/5樓,無車位,598,2044438CT,2025-10-01 16:34:37
大社全新未住面寬孝親雙車墅,高雄市大社區大吉路,2.3年,別墅/透天,61.35,61.35,5房2廳5衛,1-4樓/4樓,無車位,2,2048875CT,2025-10-01 16:34:37
澄湖仁慈公園-豪邸車墅,高雄市仁武區新生路,33.1年,別墅/透天,42.02,38.84,5房3廳4衛,0樓/4樓,其他,2,S2851944PA,2025-10-01 16:34:37
後驛捷運站/四房/3樓美公寓,高雄市三民區宣化街,42.2年,公寓,26.35,26.35,4房2廳2衛,3樓/5樓,無車位,858,2014857CT,2025-10-01 16:34:37
仁慈公園雙併車墅,高雄市仁武區新生路,33.1年,別墅/透天,42.02,42.02,5房2廳4衛,1-3樓/3樓,無車位,2,2025531CT,2025-10-01 16:34:37
文山特區景觀樓中樓+B1平車,高雄市鳳山區文湖街,35.5年,大樓,78.08,58.71,4房2廳4衛,9-10樓/13樓,坡道平面車位,2,2030599CT,2025-10-01 16:34:37
小港森林公園正路上大地坪大面寬便宜金店面,高雄市小港區高松路,35.0年,別墅/透天,164.94,159.93,13房4廳13衛,1-3樓/3樓,無車位,3,2050467CT,2025-10-01 16:34:37
星河匯高樓層精美2房平車,高雄市前金區旺盛街,10.6年,大樓,35.87,14.14,2房1廳1衛,11樓/12樓,其他,1,S2848180PA,2025-10-01 16:34:37
燕巢燕東一般農持分農地,高雄市燕巢區燕東段,,土地,1147.4,,,0樓/0樓,無車位,1,1727704CT,2025-10-01 16:34:37
小港都計內農地(1),高雄市小港區明聖街,,土地,2507.42,,,0樓/0樓,無車位,18,1976271CT,2025-10-01 16:34:37
高雄永安方正養殖魚塭農地,高雄市永安區烏樹林段,,土地,3028.03,,,0樓/0樓,無車位,1,1999515CT,2025-10-01 16:34:37
三多捷運翻新車庫透天,高雄市前鎮區林森三路,57.7年,別墅/透天,20.05,20.05,4房2廳4衛,1-2樓/2樓,其他,1,2017577CT,2025-10-01 16:34:37
鳥松都內農地+廠房,高雄市鳥松區中正路,,土地,134.2,,,0樓/0樓,無車位,2,2026774CT,2025-10-01 16:34:37
低總價正路上農保地,高雄市杉林區合森巷,,土地,304.28,,,0樓/0樓,無車位,150,2034139CT,2025-10-01 16:34:45
大社金龍商圈面寬1+2樓,高雄市大社區翠屏路,36.3年,公寓,46.1,42.21,4房2廳3衛,1-2樓/5樓,無車位,1,2039446CT,2025-10-01 16:34:45
鳥松都內眺望高雄景觀農地NO1,高雄市鳥松區長春路,,土地,731.31,,,0樓/0樓,無車位,1,2049191CT,2025-10-01 16:34:45
澄清湖畔夏都大套房,高雄市鳥松區大埤路,25.7年,大樓,21.6,11.96,1房1廳1衛,3樓/14樓,無車位,468,1981864CT,2025-10-01 16:34:45
高雄高科大合法農舍,高雄市燕巢區深興路,26.8年,其它,40.13,40.13,2房1衛,1樓/1樓,無車位,5,2009699CT,2025-10-01 16:34:45
大社觀音山都內漂亮方正農地AD,高雄市大社區翠屏路,,土地,103.1,,,0樓/0樓,無車位,880,2015108CT,2025-10-01 16:34:45
後庄車站翻新電梯三房平車,高雄市大寮區民光街,33.3年,大樓,44.79,32.63,3房2廳2衛,7樓/7樓,坡道平面車位,798,2018305CT,2025-10-01 16:34:45
高雄鳳山文青路黃線捷運宅,高雄市鳳山區文清街,43.8年,大樓,16.62,16.62,2房2廳1衛,1樓/7樓,無車位,658,1978971CT,2025-10-01 16:34:45
科工館翻新兩房公寓2樓,高雄市三民區平等路,44.7年,公寓,21.74,21.74,2房2廳2衛,2樓/5樓,無車位,798,2022095CT,2025-10-01 16:34:45
左營高鐵稀有建地,高雄市左營區重和路,,土地,28.06,,,0樓/0樓,無車位,2,2055437CT,2025-10-01 16:34:45
大寮後庄都計內農地,高雄市大寮區光明路3段,,土地,1173.7,,,0樓/0樓,無車位,9,1949988CT,2025-10-01 16:34:45
近台積電2+1房平車大樓,高雄市楠梓區鳳楠路,11.9年,大樓,41.99,24.37,2房2廳2衛,15樓/15樓,坡道平面車位,1,1988701CT,2025-10-01 16:34:45
光武國小-戀戀Life二房大平車,高雄市三民區覺民路,10.1年,大樓,35.27,14.78,2房2廳1衛,6樓/15樓,其他,998,S2860140PA,2025-10-01 16:34:45
大魯閣草衙道收租透天,高雄市前鎮區南衙路南二巷路,50.5年,別墅/透天,34.23,34.23,8房8廳8衛,-1-3樓/3樓,無車位,1,1924221CT,2025-10-01 16:34:45
獨家.美術館特區『皇苑人文觀邸』豪宅,高雄市鼓山區美術東五路,19.3年,大樓,118.5,71.46,3房2廳2衛,13樓/22樓,其他,4,1998457CT,2025-10-01 16:34:45
楠梓區科學園區/高樓層2+1房景觀宅,高雄市楠梓區翠屏路,10.9年,大樓,36.58,18.5,2房2廳2衛,11樓/15樓,坡道平面車位,1,2042587CT,2025-10-01 16:34:45
楠梓明亮四房平車,高雄市楠梓區旗楠路,31.0年,大樓,50.18,34.77,4房2廳2衛,11樓/17樓,坡道平面車位,1,2049543CT,2025-10-01 16:34:45
大樹龍目國小旁農地,高雄市大樹區小坪段,,土地,1646.14,,,0樓/0樓,無車位,1,2057029CT,2025-10-01 16:34:45
大寮都計內農地+全新廠房,高雄市大寮區正心路,,土地,698.65,,,0樓/0樓,無車位,5,1905428CT,2025-10-01 16:34:45
近高鐵方正美農地,高雄市阿蓮區石案潭段,,土地,820.99,,,0樓/0樓,無車位,1,2017891CT,2025-10-01 16:34:45
高雄駁二特區透天小宅,高雄市鹽埕區大勇路,59.2年,別墅/透天,26.21,26.21,,1-3樓/3樓,無車位,888,2028775CT,2025-10-01 16:34:54
美濃漂亮農地,高雄市美濃區中正路2段,,土地,588.36,,,0樓/0樓,無車位,988,2028810CT,2025-10-01 16:34:54
中央公園捷運站全翻新收租四套房,高雄市新興區忠孝一路,50.5年,公寓,41.11,41.11,4房4衛,4樓/4樓,無車位,998,2061559CT,2025-10-01 16:34:54
遠百商圈精裝修套房,高雄市前鎮區三多三路,30.5年,大樓,12.87,7.6,1房1廳1衛,9樓/19樓,無車位,358,2000941CT,2025-10-01 16:34:54
路竹優質廠辦,高雄市路竹區復興路,29.5年,其它,170.12,170.12,8房3廳5衛,1-3樓/3樓,無車位,8,2031706CT,2025-10-01 16:34:54
仁武翻新靜巷透天,高雄市仁武區安樂一街,46.0年,別墅/透天,5.91,5.91,5房2廳4衛,1-2樓/2樓,無車位,1,2061113CT,2025-10-01 16:34:54
瑞隆商圈-透天店面住家,高雄市前鎮區瑞隆路,45.1年,店面,48.94,48.94,4房4廳4衛,0樓/4樓,其他,1,S2777252PA,2025-10-01 16:34:54
旗山農工旁丙種建地,高雄市旗山區旗文路,,土地,110.63,,,0樓/0樓,無車位,1,1932232CT,2025-10-01 16:34:54
三宅一生都計內農地,高雄市岡山區灣裡段,,土地,1925.24,,,0樓/0樓,無車位,14,1980232CT,2025-10-01 16:34:54
湖內低總價車墅,高雄市湖內區正義二路,30.7年,別墅/透天,46.65,46.65,4房2廳3衛,1-3樓/3樓,其他,758,2013540CT,2025-10-01 16:34:54
RK3本州產業園區捷運站旁增值都農③,高雄市岡山區灣裡段,,土地,693.32,,,0樓/0樓,無車位,4,S2735061PA,2025-10-01 16:34:54
岡山區農地廠房,高雄市岡山區嘉興段,,土地,384.19,,,0樓/0樓,無車位,2,2008117CT,2025-10-01 16:34:54
019專任內惟車站國際公園名廈,高雄市鼓山區翠華路,34.7年,大樓,52.76,42.51,2廳2衛,10樓/12樓,無車位,998,2014178CT,2025-10-01 16:34:54
高雄土地-高雄岡山灣裡社區公園都計農地(ABC),高雄市岡山區灣裡段,,土地,1925.24,,,0樓/0樓,無車位,13,2028647CT,2025-10-01 16:34:54
仁武大面寬邊間雙車墅,高雄市仁武區仁慈三街,34.2年,別墅/透天,39.63,39.63,5房2廳4衛,1-3樓/3樓,其他,2,2046876CT,2025-10-01 16:34:54
大寮昭明前後臨路農地,高雄市大寮區鳳林一路,,土地,586.55,,,0樓/0樓,無車位,3,2061479CT,2025-10-01 16:34:54
(專)高雄美濃國小旁商業區建地,高雄市美濃區泰安段,,土地,18.29,,,0樓/0樓,無車位,216,1936745CT,2025-10-01 16:34:54
文藻雙套房車庫美透天,高雄市三民區鼎中路,45.4年,別墅/透天,22.75,22.75,4房2廳4衛,1-2樓/2樓,無車位,1,1982522CT,2025-10-01 16:34:54
武廟輕軌翻新樓中樓靚寓,高雄市苓雅區大順三路,38.1年,公寓,38.77,33.94,4房2廳4衛,5樓/5樓,無車位,998,2008219CT,2025-10-01 16:34:54
鼎山商圈全翻新美美大套房,高雄市三民區鼎山街,37.0年,大樓,16.16,11.04,1房1廳1衛,5樓/7樓,無車位,438,2061058CT,2025-10-01 16:34:54
自強夜市透天3樓住家,高雄市苓雅區苓雅二路,58.0年,別墅/透天,91.66,91.66,,1-3樓/3樓,無車位,768,1890792CT,2025-10-01 16:35:02
大發工業區全新廠房,高雄市大寮區格致街,1.4年,土地,79.18,,,1樓/1樓,無車位,780,2008670CT,2025-10-01 16:35:02
規劃休閒度假莊園農地N1,高雄市燕巢區和尚巷,,土地,757.09,,,0樓/0樓,無車位,2,2012613CT,2025-10-01 16:35:02
路竹運動公園旁408坪都市計畫內農地,高雄市路竹區東安路,,土地,408.32,,,0樓/0樓,無車位,3,1910054CT,2025-10-01 16:35:02
高雄土地《高雄仁美國小10米路旁農地 1 》,高雄市鳥松區大丘園段,,土地,571.81,,,0樓/0樓,無車位,1,1918186CT,2025-10-01 16:35:02
鳥松鄰里中心商業區建地,高雄市鳥松區松竹街,,土地,67.33,,,0樓/0樓,無車位,3,1960232CT,2025-10-01 16:35:02
規劃休閒渡假莊園農地-福字,高雄市燕巢區和尚巷路,,土地,267.03,,,0樓/0樓,無車位,1,2022290CT,2025-10-01 16:35:02
籬子內輕軌站翻新車庫透天,高雄市前鎮區崗山西街,54.1年,別墅/透天,23.01,23.01,4房2廳4衛,1-2樓/2樓,其他,1,2032645CT,2025-10-01 16:35:02
岡山省道商務套房,高雄市岡山區中山北路,31.8年,辦公,12.87,10.16,1房1廳1衛,6樓/15樓,無車位,358,2036887CT,2025-10-01 16:35:02
美濃光明路農地,高雄市美濃區清水段,,土地,545.41,,,0樓/0樓,無車位,1,1774935CT,2025-10-01 16:35:02
高醫熱河商圈2樓公寓,高雄市三民區孝順街,48.4年,公寓,14.02,14.02,3房2廳1衛,2樓/4樓,無車位,558,1997025CT,2025-10-01 16:35:02
大社觀音山都內漂亮方正農地AE,高雄市大社區翠屏路,,土地,109.04,,,0樓/0樓,無車位,935,2013775CT,2025-10-01 16:35:02
橋頭臨十五米路/輕屋齡/漂亮店住,高雄市橋頭區仕豐南路,6.4年,其它,67.26,67.26,5房2廳4衛,1-3樓/3樓,無車位,2,2026330CT,2025-10-01 16:35:02
高雄阿蓮高鐵便道旁農地,高雄市阿蓮區崙子頂段,,土地,759.28,,,0樓/0樓,無車位,1,2045089CT,2025-10-01 16:35:02
大樹景觀建地-B區,高雄市大樹區坪頂段,,土地,117.09,,,0樓/0樓,無車位,1,1845726CT,2025-10-01 16:35:02
茄萣農會金店面,高雄市茄萣區金鑾路,45.2年,其它,32.43,32.43,4房2廳4衛,1-2樓/2樓,無車位,1,1901219CT,2025-10-01 16:35:02
德賢商圈三房大樓,高雄市楠梓區德民路,28.9年,大樓,33.1,24.92,3房2廳2衛,7樓/23樓,無車位,858,1990557CT,2025-10-01 16:35:02
五福國中低公設華廈,高雄市三民區建國一路,35.7年,大樓,59.88,48.21,3房1廳2衛,4樓/7樓,無車位,1,1997413CT,2025-10-01 16:35:02
大社觀音山都內漂亮方正農地AF,高雄市大社區翠屏路,,土地,108.03,,,0樓/0樓,無車位,920,2013839CT,2025-10-01 16:35:02
大順民族輕軌電梯3房含車位,高雄市三民區大順二路,33.0年,大樓,39.82,28.48,3房2廳2衛,12樓/12樓,升降機械車位,988,2027945CT,2025-10-01 16:35:02
