標題,地址,屋齡,類型,建坪,主+陽,格局,樓層,車位,總價(萬),編號,抓取時間
中埔合法資材室,嘉義縣中埔鄉中埔,5.6年,別墅/透天,17.96,17.96,1廳1衛,1樓/0樓,無車位,998,FS181722HB,2025-09-28 12:49:09
嘉義市交流道旁都計美農地,嘉義縣太保市南新段,,土地,1719.73,,,0樓/0樓,無車位,6,FS189411HB,2025-09-28 12:49:09
灣橋鐵道公園美農地,嘉義縣竹崎鄉灣中段,,土地,1290.5,,,0樓/0樓,無車位,3,FS191184HB,2025-09-28 12:49:09
竹崎竹民路旁農地,嘉義縣竹崎鄉番子潭段,,土地,1755.41,,,0樓/0樓,無車位,1,FS193360HB,2025-09-28 12:49:09
新港中洋子農建地,嘉義縣新港鄉中洋子段,,土地,239.94,,,0樓/0樓,無車位,1,FS194289HB,2025-09-28 12:49:09
民雄新故鄉旁都計農地,嘉義縣民雄鄉世興段,,土地,72.85,,,0樓/0樓,無車位,1,FS196863HB,2025-09-28 12:49:09
東石雙連潭雙面路俗農地,嘉義縣東石鄉縣168,,土地,503,,,0樓/0樓,無車位,258,FS197699HB,2025-09-28 12:49:09
民雄日光市旁農地887.23坪,嘉義縣民雄鄉雙援段何厝小段,,土地,887.23,,,0樓/0樓,無車位,700,FS200064HB,2025-09-28 12:49:09
民雄麥當勞大路邊24米路都計內,嘉義縣民雄鄉嘉義縣,,土地,1514.92,,,0樓/0樓,無車位,9,FS200790HB,2025-09-28 12:49:18
鹿草雙面路方正農地C,嘉義縣鹿草鄉後堀段後堀小段,,土地,991.29,,,0樓/0樓,無車位,618,FS203918HB,2025-09-28 12:49:18
中埔國小雙車位別墅,嘉義縣中埔鄉中正路,7.1年,別墅/透天,52.66,48.54,3房3廳3衛,1-4樓/0樓,無車位,1,FS205743HB,2025-09-28 12:49:18
縣府大地坪年輕透天,嘉義縣太保市縣府五街,3.0年,別墅/透天,61.74,53.75,3房2廳4衛,1-4樓/4樓,其他,3,FS205868HB,2025-09-28 12:49:18
文化路尾大地坪合法農舍,嘉義縣民雄鄉牛稠溪,24.0年,其它,126.96,126.19,8房3廳6衛,1-3樓/3樓,無車位,3,FS206164HB,2025-09-28 12:49:18
民雄嘉大車庫別墅,嘉義縣民雄鄉中和村社溝社溝,12.2年,別墅/透天,46,46,4房2廳5衛,1-3樓/3樓,其他,1,2023391CT,2025-09-28 12:49:18
民雄4+1層店住,嘉義縣民雄鄉福權2-71,29.3年,店面,51.8,50.43,6房2廳4衛,1-5樓/0樓,其他,1,FB05350GH,2025-09-28 12:49:18
太保方正美建地(B),嘉義縣太保市南珠段,,土地,105.84,,,0樓/0樓,無車位,1,FB05583GH,2025-09-28 12:49:18
三合路美透天,嘉義縣太保市北港路二段,33.2年,別墅/透天,45.5,45.5,4房2廳3衛,1-3樓/3樓,無車位,998,FB05807GH,2025-09-28 12:49:18
崙頂小段市地重劃農地5,嘉義縣太保市崙子頂段崙頂小段,,土地,54.75,,,0樓/0樓,無車位,880,FB06069GH,2025-09-28 12:49:18
中埔景觀農地-B0534,嘉義縣中埔鄉頂埔段,,土地,4736.24,,,0樓/0樓,無車位,990,HS72713HB,2025-09-28 12:49:18
番路湖景農地,嘉義縣番路鄉內甕段,,土地,508.5,,,0樓/0樓,無車位,4,HS74769HB,2025-09-28 12:49:18
大林大騰堡5,嘉義縣大林鎮祥和路,0.6年,華廈,32.94,21.82,3房2廳2衛,5樓/6樓,無車位,1,HS83509HB,2025-09-28 12:49:18
太保高鐵台積電重劃區建地,嘉義縣太保市頂港子墘段頂港小段,,土地,205.7,,,0樓/0樓,無車位,2,HS84834HB,2025-09-28 12:49:18
嘉義市旁番路農地383.26坪,嘉義縣番路鄉大雅路,,土地,383.27,,,0樓/0樓,無車位,1,FS169510HB,2025-09-28 12:49:18
新民路尾4年屋雙車墅,嘉義縣水上鄉柳林段,4.9年,別墅/透天,50.23,50.23,4房2廳4衛,1-3樓/3樓,無車位,1,FS173258HB,2025-09-28 12:49:18
大林農地2716.3坪,嘉義縣大林鎮大林,,土地,2716.31,,,0樓/0樓,無車位,925,FS176151HB,2025-09-28 12:49:18
水上大地坪美農地,嘉義縣水上鄉嘉義縣,,土地,817.21,,,0樓/0樓,無車位,1,FS191067HB,2025-09-28 12:49:18
太保田字型農地,嘉義縣太保市埔心段埔心小段,,土地,291.91,,,0樓/0樓,無車位,388,FS192780HB,2025-09-28 12:49:18
924坪嘉義縣(配地)重劃區,嘉義縣太保市崙子頂段崙頂小段,,土地,924.09,,,0樓/0樓,無車位,11,FS193683HB,2025-09-28 12:49:18
民雄Toyota旁車庫透天,嘉義縣民雄鄉建國路三段,42.0年,別墅/透天,27.9,27.9,4房2廳4衛,1-3樓/3樓,其他,1,FS196575HB,2025-09-28 12:49:28
竹崎市區旁合法農舍,嘉義縣竹崎鄉竹崎段,,土地,1450.79,,,0樓/0樓,無車位,880,FS196829HB,2025-09-28 12:49:28
故宮南苑大套房,嘉義縣朴子市仁和二路,19.1年,華廈,12.13,8.14,1房1廳1衛,6樓/0樓,無車位,469,FS196949HB,2025-09-28 12:49:28
太保國小旁大面寬建地,嘉義縣太保市茄苳腳段春珠小段,,土地,198.44,,,0樓/0樓,無車位,7,FS202340HB,2025-09-28 12:49:28
新港全新別墅-C,嘉義縣新港鄉南港,0.9年,別墅/透天,60.37,56.02,4房2廳4衛,1-4樓/4樓,無車位,1,FS202829HB,2025-09-28 12:49:28
F9嘉南第一景美套房,嘉義縣番路鄉平?,32.5年,大樓,12.83,10.25,1房1廳1衛,2樓/18樓,無車位,238,FS205107HB,2025-09-28 12:49:28
C29頭橋大面寬漂亮透天,嘉義縣民雄鄉頭橋,45.3年,別墅/透天,30.67,30.67,4房2廳3衛,1-2樓/1樓,無車位,988,FS205181HB,2025-09-28 12:49:28
水上擴大都市計畫農地8,嘉義縣水上鄉嘉義縣,,土地,890.26,,,0樓/0樓,無車位,5,FS87079HB,2025-09-28 12:49:28
中山新邨別墅,嘉義縣中埔鄉嘉義縣,43.2年,別墅/透天,30.05,30.05,4房2廳4衛,1-2樓/2樓,其他,1,FS91838HB,2025-09-28 12:49:28
水上江竹腳庄邊農地,嘉義縣水上鄉大堀尾段江竹小段,,土地,544.5,,,0樓/0樓,無車位,370,HS81448HB,2025-09-28 12:49:28
縣府商圈店住兩用宅,嘉義縣太保市安仁里太保一路,19.8年,別墅/透天,50.82,50.82,4房1廳3衛,1-4樓/4樓,其他,1,HS82809HB,2025-09-28 12:49:28
大林153坪甲建角地,嘉義縣大林鎮新三角段,,土地,153.98,,,0樓/0樓,無車位,688,HS82850HB,2025-09-28 12:49:28
水上擴大都市計畫案農地(一),嘉義縣水上鄉水上段水上小段,,土地,564.47,,,0樓/0樓,無車位,3,HS82919HB,2025-09-28 12:49:28
民雄彩繪社區全新整理透天,嘉義縣民雄鄉菁埔,38.2年,別墅/透天,36.55,36.55,6房2廳5衛,1-2樓/2樓,無車位,950,HS84259HB,2025-09-28 12:49:28
嘉義朴子龜子港順安宮旁農地B,嘉義縣朴子市龜子港段順安小段,,土地,439.84,,,0樓/0樓,無車位,228,HS85417HB,2025-09-28 12:49:28
大林三和國小車庫別墅,嘉義縣大林鎮中興路二段,30.6年,別墅/透天,45.62,41.45,4房2廳3衛,1-3樓/3樓,無車位,758,HS85460HB,2025-09-28 12:49:28
六腳六嘉農地,嘉義縣六腳鄉六腳,,土地,578.08,,,0樓/0樓,無車位,192,JS89256HB,2025-09-28 12:49:28
嘉義竹崎大草埔山坡地,嘉義縣梅山鄉大草埔段,,土地,1007,,,0樓/0樓,無車位,396,JS96073HB,2025-09-28 12:49:28
太保第二開發區住二農地,嘉義縣太保市頂港子墘,,土地,453.75,,,0樓/0樓,無車位,6,FS169100HB,2025-09-28 12:49:28
梅山景觀農建地,嘉義縣梅山鄉生毛樹,,土地,344.85,,,0樓/0樓,無車位,488,FS177152HB,2025-09-28 12:49:28
中庄庄頭有水電美農地,嘉義縣水上鄉義興段,,土地,900.94,,,0樓/0樓,無車位,1,FS182245HB,2025-09-28 12:49:39
太保市地重劃近藝文區農地,嘉義縣太保市168縣道,,土地,1864.61,,,0樓/0樓,無車位,25,FS182364HB,2025-09-28 12:49:39
太保公所旁小筆建地,嘉義縣太保市祥和段,,土地,42.29,,,0樓/0樓,無車位,1,FS191609HB,2025-09-28 12:49:39
水上12米中華路尾一般農,嘉義縣水上鄉中華路,,土地,1572,,,0樓/0樓,無車位,3,FS192526HB,2025-09-28 12:49:39
民雄立德街店住,嘉義縣民雄鄉立德街,44.6年,店面,30.55,30.55,4房2廳2衛,1-2樓/0樓,無車位,898,FS193475HB,2025-09-28 12:49:39
頂六國小莊園,嘉義縣中埔鄉田寮段,,土地,771.07,,,0樓/0樓,無車位,2,FS193542HB,2025-09-28 12:49:39
新埤農地B,嘉義縣太保市新埤段,,土地,1594.78,,,0樓/0樓,無車位,1,FS196080HB,2025-09-28 12:49:39
六腳大面寬方正美農地,嘉義縣六腳鄉三姓寮段三姓小段,,土地,2007.09,,,0樓/0樓,無車位,1,FS196731HB,2025-09-28 12:49:39
水上三界埔露營區旁農地,嘉義縣水上鄉嘉138-1鄉道,,土地,325,,,0樓/0樓,無車位,488,FS197972HB,2025-09-28 12:49:39
布袋台19線農地,嘉義縣布袋鎮樹林頭段樹林小段,,土地,833.09,,,0樓/0樓,無車位,440,FS199367HB,2025-09-28 12:49:39
國家藝術村別墅,嘉義縣太保市健康路,18.2年,別墅/透天,68.52,67.6,4房3廳3衛,1-4樓/0樓,其他,2,FS199988HB,2025-09-28 12:49:39
鹿草農地991.29坪,嘉義縣鹿草鄉後堀段後堀小段,,土地,991.29,,,0樓/0樓,無車位,618,FS203246HB,2025-09-28 12:49:39
三和國小車庫別墅,嘉義縣大林鎮中興路二段,32.6年,別墅/透天,45.62,41.45,4房2廳3衛,1-3樓/3樓,其他,758,FS203925HB,2025-09-28 12:49:39
竹崎粉紅村旁農地,嘉義縣竹崎鄉瓦厝埔段,,土地,2436.34,,,0樓/0樓,無車位,438,FS205195HB,2025-09-28 12:49:39
太保後潭夜市旁全新別墅A6,嘉義縣太保市後潭,0.3年,別墅/透天,61.91,57.66,4房2廳5衛,1-3樓/3樓,其他,1,FS206028HB,2025-09-28 12:49:39
大學銀行店住1,嘉義縣太保市安仁里,20.1年,其它,28.92,22.97,1房1廳1衛,1樓/5樓,無車位,665,S2854927PA,2025-09-28 12:49:39
民雄街旁車位3房2廳2衛,嘉義縣民雄鄉東榮村文化路,28.8年,大樓,33.75,27.71,3房2廳2衛,10樓/11樓,升降機械車位,858,1985871CT,2025-09-28 12:49:39
麻太路建商推案建地,嘉義縣太保市麻太路,,土地,247.03,,,0樓/0樓,無車位,5,2030421CT,2025-09-28 12:49:39
新港微笑大道農地,嘉義縣新港鄉中洋子段中洋小段,,土地,829.46,,,0樓/0樓,無車位,735,FB05451GH,2025-09-28 12:49:39
六腳鄉三姓寮段美農地(2),嘉義縣六腳鄉嘉義縣,,土地,908.41,,,0樓/0樓,無車位,770,FS87070HB,2025-09-28 12:49:39
臨快速道路旁金店面,嘉義縣中埔鄉和興村中華路,45.1年,店面,48.86,47.77,4房2廳3衛,1-3樓/3樓,無車位,1,HS56151HB,2025-09-28 12:49:47
大埔美旁四分農地,嘉義縣梅山鄉梅山,,土地,1236.6,,,0樓/0樓,無車位,1,HS73171HB,2025-09-28 12:49:47
新港鄉西庄段四方精美農地,嘉義縣新港鄉西庄段西庄小段,,土地,363,,,0樓/0樓,無車位,288,HS80188HB,2025-09-28 12:49:47
嘉義朴子龜子港順安宮旁農地C,嘉義縣朴子市龜子港段順安小段,,土地,507.29,,,0樓/0樓,無車位,258,HS85421HB,2025-09-28 12:49:47
新港板頭村0.7分農地,嘉義縣新港鄉南港,,土地,206.61,,,0樓/0樓,無車位,1,JB06724GH,2025-09-28 12:49:47
太保新埤869方正美農地,嘉義縣太保市新埤段新埤小段,,土地,869.08,,,0樓/0樓,無車位,1,FS156370HB,2025-09-28 12:49:47
中埔後庄商圈收租透天,嘉義縣中埔鄉永樂新村,45.5年,別墅/透天,31.21,30.15,12房12衛,1-2樓/2樓,無車位,1,FS185483HB,2025-09-28 12:49:47
水上中庄鬧區方正建地,嘉義縣水上鄉中庄段,,土地,43.35,,,0樓/0樓,無車位,738,FS189937HB,2025-09-28 12:49:47
水上國中旁大地坪農地,嘉義縣水上鄉溪洲段,,土地,2516.08,,,0樓/0樓,無車位,2,FS190394HB,2025-09-28 12:49:47
正市政路三面路漂亮農地,嘉義縣太保市市政路,,土地,758,,,0樓/0樓,無車位,5,FS191861HB,2025-09-28 12:49:47
民雄交流道旁農建地,嘉義縣民雄鄉番子段番子小段,,土地,208,,,0樓/0樓,無車位,1,FS194183HB,2025-09-28 12:49:47
水上嘉鹿公路旁方正建地,嘉義縣水上鄉南靖段南和小段,,土地,333.96,,,0樓/0樓,無車位,4,FS195853HB,2025-09-28 12:49:47
新港西庄農地,嘉義縣新港鄉西庄段西庄小段,,土地,2242.43,,,0樓/0樓,無車位,1,FS197475HB,2025-09-28 12:49:47
吳鳳廟旁低總價都計農地,嘉義縣中埔鄉嘉義縣,,土地,136.18,,,0樓/0樓,無車位,380,FS200700HB,2025-09-28 12:49:47
鄰近嘉義市大稻埕三合院農地,嘉義縣竹崎鄉嘉義縣,,土地,1781.37,,,0樓/0樓,無車位,1,FS201858HB,2025-09-28 12:49:47
朴子南通路旁建地,嘉義縣朴子市新寮段,,土地,220.23,,,0樓/0樓,無車位,5,FS203075HB,2025-09-28 12:49:47
麻魚寮商圈旁全新整修二房,嘉義縣太保市麻寮里北港路二段,32.5年,華廈,18.26,14.23,2房2廳1衛,2樓/0樓,無車位,398,FS203598HB,2025-09-28 12:49:47
太保新埤農地△窗,嘉義縣太保市新埤段新埤小段,,土地,638.28,,,0樓/0樓,無車位,1,FS204228HB,2025-09-28 12:49:47
竹崎渡假屋咖啡館農建地,嘉義縣竹崎鄉覆?金段,4.4年,別墅/透天,1341.79,50.67,,1樓/0樓,坡道平面車位,3,MS137283HB,2025-09-28 12:49:47
仁義潭都計農地,嘉義縣番路鄉新內甕段,,土地,1646.56,,,0樓/0樓,無車位,880,2030799CT,2025-09-28 12:49:47
太保新埤美建地,嘉義縣太保市嘉義縣,,土地,31.53,,,0樓/0樓,無車位,361,FS86258HB,2025-09-28 12:49:56
大林邊間10米面寬大別墅,嘉義縣大林鎮三塊厝,45.2年,別墅/透天,27.09,27.09,5房3廳3衛,1-2樓/2樓,無車位,385,FS95348HB,2025-09-28 12:49:56
朴子雙面路美農地,嘉義縣朴子市嘉義縣,,土地,1037.88,,,0樓/0樓,無車位,830,FS95651HB,2025-09-28 12:49:56
義竹國中1.7分角窗農地,嘉義縣義竹鄉角帶圍段帶圍小段,,土地,525.75,,,0樓/0樓,無車位,270,HS61786HB,2025-09-28 12:49:56
六腳灣內508美農地,嘉義縣六腳鄉灣內段灣內小段,,土地,508.5,,,0樓/0樓,無車位,518,FS156380HB,2025-09-28 12:49:56
大林三和國小農地931.7坪,嘉義縣大林鎮林子前,,土地,931.7,,,0樓/0樓,無車位,2,FS169522HB,2025-09-28 12:49:56
正嘉朴公路工業建地,嘉義縣朴子市大鄉,,土地,317.79,,,0樓/0樓,無車位,11,FS171755HB,2025-09-28 12:49:56
溪口全新大地坪車庫別墅(B),嘉義縣溪口鄉阿連庄,2.2年,別墅/透天,60.07,58.43,4房2廳4衛,1-3樓/3樓,其他,1,FS180307HB,2025-09-28 12:49:56
民雄中正大鎮旁美農地C,嘉義縣民雄鄉新庄段,,土地,460.25,,,0樓/0樓,無車位,451,FS186194HB,2025-09-28 12:49:56
C23民雄頭橋漂亮透天,嘉義縣民雄鄉興南村建國路三段,42.0年,別墅/透天,27.9,27.9,4房2廳4衛,1-3樓/3樓,其他,1,FS199694HB,2025-09-28 12:49:56
竹崎鐵道農地,嘉義縣竹崎鄉溪心段,,土地,710.84,,,0樓/0樓,無車位,1,FS201516HB,2025-09-28 12:49:56
O26新港新民路正路邊農地,嘉義縣新港鄉大潭段北潭小段,,土地,1275.95,,,0樓/0樓,無車位,2,FS202278HB,2025-09-28 12:49:56
水上都市計畫擴大農地 一,嘉義縣水上鄉水上段水上小段,,土地,716.32,,,0樓/0樓,無車位,3,FS202386HB,2025-09-28 12:49:56
水上鄉柳子林透天,嘉義縣水上鄉柳子林,46.7年,別墅/透天,27.5,27.5,3房2廳3衛,1-2樓/2樓,其他,798,FS202984HB,2025-09-28 12:49:56
劉厝旁花園別墅,嘉義縣水上鄉頂寮,30.0年,別墅/透天,57.41,52.34,4房2廳3衛,-1-3樓/0樓,其他,800,FS203158HB,2025-09-28 12:49:56
D3民雄全新平車三房,嘉義縣民雄鄉覆鼎金,1.0年,華廈,30.91,19.64,3房2廳2衛,5樓/8樓,其他,998,FS205487HB,2025-09-28 12:49:56
民雄原屋況獨棟透天(金世界),嘉義縣民雄鄉金興村１４鄰惠安路,43.8年,別墅/透天,49.64,46.12,4房2廳2衛,1-3樓/3樓,無車位,868,FS206079HB,2025-09-28 12:49:56
忠孝路尾別墅,嘉義縣民雄鄉忠義街,32.2年,別墅/透天,43.66,43.66,5房3廳4衛,1-3樓/3樓,無車位,1,1999312CT,2025-09-28 12:49:56
仁義潭景觀農建地+改良式三合院,嘉義縣番路鄉竹山路,19.3年,土地,1106.48,25.81,2房2廳1衛,1樓/1樓,無車位,1,2047600CT,2025-09-28 12:49:56
崙頂小段市地重劃農地4,嘉義縣太保市崙子頂段崙頂小段,,土地,244.57,,,0樓/0樓,無車位,3,FB06066GH,2025-09-28 12:49:56
後庄商圈車庫別墅,嘉義縣中埔鄉嘉義縣,36.1年,別墅/透天,25.4,23.7,3房2廳2衛,1-2樓/2樓,其他,980,FS93824HB,2025-09-28 12:50:05
鹿草雙面路方正農地A,嘉義縣鹿草鄉嘉義縣,,土地,803.44,,,0樓/0樓,無車位,498,HS58027HB,2025-09-28 12:50:05
近童年渡假村農地-B1087,嘉義縣番路鄉南下坑段,,土地,1394.01,,,0樓/0樓,無車位,1,HS64163HB,2025-09-28 12:50:05
灣潭富村山居旁農地1483坪,嘉義縣中埔鄉灣潭,,土地,1483.76,,,0樓/0樓,無車位,890,FS162558HB,2025-09-28 12:50:05
番路近台三方正建地2,嘉義縣番路鄉北下坑段,,土地,77.33,,,0樓/0樓,無車位,1,FS187929HB,2025-09-28 12:50:05
六美國小貨櫃屋農地292.2,嘉義縣六腳鄉六斗尾段六斗小段,,土地,292.22,,1房1廳2衛,1樓/1樓,無車位,358,FS192257HB,2025-09-28 12:50:05
柳子林．靜謐三房美居,嘉義縣水上鄉柳子林,30.8年,別墅/透天,31.39,31.39,3房2廳3衛,1-3樓/0樓,無車位,680,FS192835HB,2025-09-28 12:50:05
水上中興路旁建地,嘉義縣水上鄉水東段,,土地,130.43,,,0樓/0樓,無車位,1,FS198538HB,2025-09-28 12:50:05
義竹鄉大面寬便宜農牧用地,嘉義縣義竹鄉嘉義縣,,土地,819.78,,,0樓/0樓,無車位,385,FS202728HB,2025-09-28 12:50:05
水上江竹腳美建地B,嘉義縣水上鄉江堀段,,土地,40.46,,,0樓/0樓,無車位,375,FS203372HB,2025-09-28 12:50:05
獨家水上市區輕屋齡別墅,嘉義縣水上鄉水上村華林街,10.4年,別墅/透天,58.61,53.34,4房3廳3衛,1-3樓/3樓,無車位,1,FS203392HB,2025-09-28 12:50:05
新港全新歐風雙車別墅A5,嘉義縣新港鄉三間厝,1.1年,別墅/透天,62,62,4房2廳4衛,1-3樓/0樓,其他,1,FS204176HB,2025-09-28 12:50:05
秀林派出所旁輕屋齡車庫別墅,嘉義縣民雄鄉北勢子,14.8年,別墅/透天,48.71,40.77,4房2廳3衛,1-3樓/3樓,其他,1,FS204537HB,2025-09-28 12:50:05
中埔深坑大地坪甲種建地,嘉義縣中埔鄉深坑段,,土地,410.8,,,0樓/0樓,無車位,988,FS205869HB,2025-09-28 12:50:05
水上柳子林精緻別墅,嘉義縣水上鄉柳鄉,30.9年,別墅/透天,51.45,43.49,4房3廳3衛,0樓/0樓,其他,1,S2849054PA,2025-09-28 12:50:05
新港月眉小段方正4.9分農地,嘉義縣新港鄉月眉潭段月眉小段,,土地,1449.88,,,0樓/0樓,無車位,1,FB05672GH,2025-09-28 12:50:05
太保重劃農地(41),嘉義縣太保市嘉義縣,,土地,722.98,,,0樓/0樓,無車位,10,FS97157HB,2025-09-28 12:50:05
民雄埤角大學城3房+車位,嘉義縣民雄鄉埤角,31.1年,華廈,38.7,28.11,3房2廳2衛,6樓/11樓,坡道機械車位,798,HS51123HB,2025-09-28 12:50:05
竹崎瓦厝埔農地(持分),嘉義縣竹崎鄉瓦厝埔,,土地,2573.18,,,0樓/0樓,無車位,480,HS55738HB,2025-09-28 12:50:05
福樂國小旁車位美3房,嘉義縣民雄鄉北勢子,27.5年,華廈,33.51,22.25,3房2廳2衛,4樓/5樓,坡道機械車位,658,HS76039HB,2025-09-28 12:50:05
近竹崎交流道五間厝農地,嘉義縣竹崎鄉五間厝段,,土地,545.3,,,0樓/0樓,無車位,398,HS79836HB,2025-09-28 12:50:14
番路半天岩度假休閒農莊,嘉義縣番路鄉岩仔腳,20.4年,別墅/透天,80,80,3房2廳4衛,1-2樓/2樓,無車位,1,HS80006HB,2025-09-28 12:50:14
大林火車站雙透天,嘉義縣大林鎮中正路,44.4年,別墅/透天,69.78,69.78,,1-3樓/0樓,無車位,1,FS168474HB,2025-09-28 12:50:14
中埔社口2甲平坦農地,嘉義縣中埔鄉社口段,,土地,7741.58,,,0樓/0樓,無車位,3,FS180737HB,2025-09-28 12:50:14
C13後庄中山新村車庫美透天,嘉義縣中埔鄉中山新村,43.2年,別墅/透天,30.05,30.05,4房2廳4衛,1-3樓/2樓,其他,1,FS193152HB,2025-09-28 12:50:14
緊鄰嘉義市芭樂園農地,嘉義縣竹崎鄉崎腳段,,土地,884.7,,,0樓/0樓,無車位,698,FS195951HB,2025-09-28 12:50:14
B5民雄嘉大旁漂亮別墅,嘉義縣民雄鄉社溝,12.2年,別墅/透天,46,41.37,4房2廳5衛,1-3樓/0樓,其他,1,FS196030HB,2025-09-28 12:50:14
嘉新國中旁都計內農地,嘉義縣太保市東新段,,土地,315.21,,,0樓/0樓,無車位,1,FS196108HB,2025-09-28 12:50:14
金世界邊間豪宅建地,嘉義縣民雄鄉世興段,,土地,92.02,,,0樓/0樓,無車位,1,FS197077HB,2025-09-28 12:50:14
P10觀音瀑布旁大面寬農地,嘉義縣竹崎鄉樟樹坪段,,土地,504.27,,,0樓/0樓,無車位,650,FS197746HB,2025-09-28 12:50:14
水上鄉公所美透天,嘉義縣水上鄉柳新段,30.8年,別墅/透天,31.39,31.39,3房2廳3衛,1-3樓/3樓,無車位,680,FS198329HB,2025-09-28 12:50:14
水上區段徵收有水有電農地,嘉義縣水上鄉水上段水上小段,,土地,250.17,,,0樓/0樓,無車位,1,FS198563HB,2025-09-28 12:50:14
太保頂港市地重劃R,嘉義縣太保市頂港子墘段頂港小段,,土地,319.44,,,0樓/0樓,無車位,4,FS198687HB,2025-09-28 12:50:14
水上擴大都市計畫區段徵收農地,嘉義縣水上鄉中興路,,土地,564,,,0樓/0樓,無車位,3,FS199712HB,2025-09-28 12:50:14
新港新民路邊農地1275.94,嘉義縣新港鄉大潭段北潭小段,,土地,1275.95,,,0樓/0樓,無車位,2,FS199924HB,2025-09-28 12:50:14
後庄商圈大地坪透天,嘉義縣中埔鄉後庄,43.9年,別墅/透天,31.06,29.45,4房2廳1.5衛,1-2樓/0樓,無車位,698,FS202497HB,2025-09-28 12:50:14
羅曼帝社區華夏,嘉義縣民雄鄉牛稠溪,34.3年,華廈,38.65,28.96,3房2廳2衛,2樓/5樓,無車位,688,FS203939HB,2025-09-28 12:50:14
朴子大同國小電梯3房,嘉義縣朴子市大同路,29.8年,華廈,34.4,21.25,3房2廳2衛,2樓/8樓,無車位,928,FS204488HB,2025-09-28 12:50:14
民雄TOYOTA車庫透天,嘉義縣民雄鄉建國路三段,42.0年,別墅/透天,27.9,27.9,4房2廳4衛,1-2樓/0樓,其他,1,FB05522GH,2025-09-28 12:50:14
中埔都計內農地,嘉義縣中埔鄉義仁段,,土地,879.48,,,0樓/0樓,無車位,1,FB06009GH,2025-09-28 12:50:14
竹崎東義農地,嘉義縣竹崎鄉獅子頭段,,土地,1514.01,,,0樓/0樓,無車位,1,FS86364HB,2025-09-28 12:50:23
湖子內商圈車庫透天,嘉義縣水上鄉成功街,46.0年,別墅/透天,26.34,26.34,4房2廳5衛,1-2樓/2樓,無車位,958,FS96962HB,2025-09-28 12:50:23
頂埔平坦農地,嘉義縣竹崎鄉昇平段,,土地,2633.96,,,0樓/0樓,無車位,1,HS80626HB,2025-09-28 12:50:23
民雄菁埔大地坪透天,嘉義縣民雄鄉菁埔,33.9年,別墅/透天,25.03,25.03,2房2廳2衛,1樓/1樓,無車位,980,HS82479HB,2025-09-28 12:50:23
大林交流道旁農保用地,嘉義縣大林鎮西結段,,土地,542.06,,,0樓/0樓,無車位,225,HS85860HB,2025-09-28 12:50:23
新港中洋仔建地,嘉義縣新港鄉中洋子,,土地,111.93,,,0樓/0樓,無車位,1,FS174373HB,2025-09-28 12:50:23
景觀小木屋1066坪,嘉義縣梅山鄉橫山,,土地,1066.62,,2房1廳1衛,1樓/1樓,無車位,1,FS178325HB,2025-09-28 12:50:23
朴子合法豬舍,嘉義縣朴子市鴨母寮,24.4年,其它,384.07,384.07,,1樓/1樓,無車位,2,FS184108HB,2025-09-28 12:50:23
鹿草後塘國小旁資材室農地,嘉義縣鹿草鄉三角子段三角小段,,土地,368.14,,,0樓/0樓,無車位,480,FS184844HB,2025-09-28 12:50:23
民雄菁埔國小旁方正農地A,嘉義縣民雄鄉菁埔段菁埔小段,,土地,1324.04,,,0樓/0樓,無車位,1,FS184999HB,2025-09-28 12:50:23
太保藝文區旁角地,嘉義縣太保市168縣道,,土地,1185,,,0樓/0樓,無車位,17,FS187101HB,2025-09-28 12:50:23
民生社區大坪數別墅,嘉義縣水上鄉成功街,45.6年,別墅/透天,27.25,27.25,4房2廳4衛,1-2樓/0樓,無車位,898,FS188556HB,2025-09-28 12:50:23
中埔塩館平坦農地,嘉義縣中埔鄉新?館段,,土地,1649.25,,,0樓/0樓,無車位,600,FS190854HB,2025-09-28 12:50:23
中埔台三線旁農地,嘉義縣中埔鄉竹頭崎段,,土地,1196.99,,,0樓/0樓,無車位,1,FS199038HB,2025-09-28 12:50:23
民雄大吉國中平房建地,嘉義縣民雄鄉內埔子段,,土地,173,,,0樓/0樓,無車位,2,FS199219HB,2025-09-28 12:50:23
太保交流道輕屋齡美宅,嘉義縣太保市北新里中山路一段,8.7年,別墅/透天,54.87,54.87,3房3廳3衛,1-3樓/3樓,無車位,1,FS201604HB,2025-09-28 12:50:23
E52北勢子溫馨3房,嘉義縣民雄鄉北勢子,27.5年,華廈,33.51,22.25,3房2廳2衛,4樓/5樓,其他,658,FS202730HB,2025-09-28 12:50:23
興中國小旁都計農地(A),嘉義縣民雄鄉嘉義縣,,土地,50.22,,,0樓/0樓,無車位,168,FS204265HB,2025-09-28 12:50:23
民雄全新平面車位美三房,嘉義縣民雄鄉北斗村覆?金,1.0年,華廈,30.91,19.64,3房2廳2衛,5樓/0樓,坡道平面車位,998,FS204591HB,2025-09-28 12:50:23
鹿草大面寬農地,嘉義縣鹿草鄉龜佛山段竹山小段,,土地,1340.68,,,0樓/0樓,無車位,790,FS205251HB,2025-09-28 12:50:23
布袋港三角窗倉儲用地,嘉義縣布袋鎮新生段,,土地,166.22,,,0樓/0樓,無車位,1,2046849CT,2025-09-28 12:50:34
